mbti,function_pair,playlist_name,playlist_id,track_count,danceability_mean,danceability_stdev,energy_mean,energy_stdev,loudness_mean,loudness_stdev,mode_mean,mode_stdev,speechiness_mean,speechiness_stdev,acousticness_mean,acousticness_stdev,liveness_mean,liveness_stdev,valence_mean,valence_stdev,tempo_mean,tempo_stdev,instrumentalness_mean,instrumentalness_stdev,Cminor_count,CMajor_count,C#/Dbminor_count,C#/DbMajor_count,DMajor_count,Eminor_count,EMajor_count,Fminor_count,FMajor_count,F#/Gbminor_count,F#/GbMajor_count,GMajor_count,G#/Abminor_count,G#/AbMajor_count,Aminor_count,AMajor_count,A#/Bbminor_count,A#/BbMajor_count,Bminor_count,BMajor_count,Dminor_count,D#_EbMajor_count,Gminor_count,D#_Ebminor_count
ENTJ,NT,ENTJ playlist,5x9qLJaivcjujKQHlgL34C,50,0.6254,0.149434444,0.67956,0.17034948,-6.60622,2.614022721,0.46,0.503457434,0.088314,0.079237841,0.119235166,0.170711005,0.169448,0.098788381,0.47541,0.23652294,122.69504,27.362484,0.033918134,0.073903674,3,3,1,5,3,2,2,5,0,2,2,4,2,1,5,0,1,2,4,1,0,0,1,1
ENTJ,NT,INTP x ENTJ.,6Ef5Yp7qakhmM99Z7GgRtS,40,0.59965,0.116610364,0.5625,0.189187737,-8.18815,3.663027692,0.525,0.505736325,0.067235,0.065546361,0.32060475,0.311051066,0.1730875,0.116302301,0.3839375,0.219526419,119.64745,27.19721297,0.058339572,0.193852168,2,2,1,3,2,4,2,3,1,3,0,2,1,1,3,1,0,6,2,1,0,0,0,0
ENTJ,NT,ENTJ // the commander,6SOX14Y8f5oq0SYT0QKIBG,23,0.573782609,0.109818427,0.636695652,0.135102464,-6.298782609,1.832540461,0.391304348,0.499010879,0.099178261,0.079750144,0.179946522,0.165352297,0.188678261,0.140170305,0.402478261,0.163502257,129.5468696,34.54590288,0.015957561,0.047013069,4,0,0,1,1,0,0,2,0,0,0,2,1,1,4,2,1,1,0,1,1,0,1,0
ENTJ,NT,ENTJ,7ujHgNHYq3hpjutxGm13V4,50,0.64372,0.176465646,0.6744,0.156577033,-5.89856,2.011265742,0.54,0.503457434,0.109478,0.091827376,0.1687098,0.218063178,0.202818,0.167008925,0.475628,0.217714953,125.35216,29.11724724,0.013292909,0.053101204,1,4,2,4,0,2,1,1,2,0,0,2,2,2,2,3,4,4,5,4,0,1,4,0
ENTJ,NT,ENTJ,4HQyntHvZDsyOJEJNYdq7b,50,0.62168,0.144893267,0.69492,0.141629416,-5.98436,2.183936259,0.52,0.50467205,0.07263,0.048473192,0.13766284,0.184987649,0.163524,0.126116245,0.542612,0.213135294,124.80464,29.33916038,0.017900332,0.052823608,1,6,0,5,2,1,2,4,1,2,2,1,1,2,3,3,4,1,2,1,3,0,3,0
ENTJ,NT,ENTJ,3c1D6eZNYAGhEthPRUfBcT,24,0.64275,0.135589294,0.765583333,0.151619064,-5.358291667,1.907050568,0.333333333,0.481543412,0.091579167,0.074416793,0.061802458,0.071503588,0.210029167,0.204537388,0.3774,0.177519216,127.46425,10.85725292,0.08527423,0.213118392,0,1,0,1,3,1,1,1,0,4,0,1,3,0,2,0,2,0,1,1,0,0,1,1
ENTJ,NT,Entj-t style,6QjJdYa9RgCyRysOPiwATk,50,0.67044,0.10568439,0.72624,0.119770624,-5.56804,1.958397627,0.5,0.505076272,0.09074,0.080082045,0.07580898,0.105131215,0.200438,0.184692818,0.544422,0.205376832,118.23576,28.05064166,0.016251574,0.110961493,1,5,2,3,3,0,2,4,0,4,1,1,2,5,2,2,1,0,7,2,1,1,1,0
ENTJ,NT,Escorpio/Slytherin/ENTJ,1uVbPjD8Sv3Nh7MZPkHHKm,50,0.60704,0.149548976,0.61844,0.172428531,-6.2667,1.900757424,0.5,0.505076272,0.088328,0.071143987,0.22602484,0.236375453,0.20084,0.138706818,0.416196,0.208395531,117.59812,30.44080534,0.022289829,0.084935682,1,6,0,2,4,4,1,4,3,2,0,2,2,3,4,2,3,0,2,1,1,1,2,0
ENTJ,NT,ENTJ,3e3qpIT3qRlRmT5mRQSWO0,50,0.63304,0.142933545,0.71274,0.160564922,-5.4469,1.977994142,0.58,0.498569382,0.084622,0.063939389,0.13679362,0.193617837,0.20208,0.169656486,0.53766,0.160278916,125.00122,27.19233354,0.022284747,0.082787359,1,3,2,4,4,4,3,0,2,1,2,4,0,1,3,1,4,2,0,3,6,0,0,0
ENTJ,NT,ENTJ vibes >>>,4JQqjm6NFPG30SFSfEkpks,34,0.689617647,0.121079492,0.734088235,0.160453971,-5.378882353,2.874885787,0.411764706,0.499554168,0.067379412,0.056764766,0.085237,0.170002936,0.205117647,0.174813527,0.582264706,0.162314567,123.0726471,22.69419116,0.066479467,0.188059996,0,3,2,2,0,3,1,2,0,0,1,2,1,1,5,2,0,0,4,2,0,0,2,1
ENTJ,NT,ENTJ Playlist (Confidence),7bOaMqzMKpuyQViM83GdGu,50,0.65638,0.144316954,0.67774,0.166970462,-6.0961,2.679053635,0.5,0.505076272,0.122494,0.100076831,0.170945308,0.178105213,0.164414,0.108164819,0.51322,0.20959546,127.0045,31.42835257,0.026755737,0.097368001,2,2,0,2,3,2,1,4,1,2,1,4,2,2,3,4,1,1,5,1,1,3,2,1
ENTJ,NT,ENTJ - A,2UAwSEreurqhHUQsgG2TU0,18,0.310444444,0.133846805,0.127758889,0.160321032,-24.34105556,7.913124782,0.611111111,0.501631326,0.046933333,0.01094865,0.935333333,0.178892672,0.101505556,0.025389842,0.150416667,0.101994004,120.2491111,35.86146516,0.916833333,0.035931716,1,1,2,1,2,1,0,0,1,0,0,2,0,1,3,0,0,1,0,0,0,2,0,0
ENTJ,NT,ENTJ music,1Z8f5hrJqM8XqEHSlfLvi0,32,0.6380625,0.154319095,0.70578125,0.164205759,-5.36775,2.095244369,0.6875,0.470929075,0.076315625,0.056538848,0.134701906,0.171394767,0.186646875,0.143158417,0.47953125,0.218736398,126.5039688,34.82208226,0.00427241,0.023855374,0,4,1,1,4,2,1,0,2,0,1,4,0,1,2,2,1,1,2,0,1,1,1,0
ENTJ,NT,ENTJ Playlist (Confidence),7bOaMqzMKpuyQViM83GdGu,50,0.65638,0.144316954,0.67774,0.166970462,-6.0961,2.679053635,0.5,0.505076272,0.122494,0.100076831,0.170945308,0.178105213,0.164414,0.108164819,0.51322,0.20959546,127.0045,31.42835257,0.026755737,0.097368001,2,2,0,2,3,2,1,4,1,2,1,4,2,2,3,4,1,1,5,1,1,3,2,1
ENTJ,NT,entj,2cm1HR0QFtVdmwlR5iQJQi,26,0.670346154,0.149611214,0.629730769,0.093207535,-6.631461538,2.105692233,0.384615385,0.496138938,0.082892308,0.073607624,0.114910769,0.139460301,0.149634615,0.083041613,0.409996154,0.21120805,112.5185385,22.41138357,0.002255228,0.006424748,2,0,5,2,0,1,0,4,2,3,1,2,0,1,1,1,0,0,0,1,0,0,0,0
ENTJ,NT,♔︎Entj♕︎,3OrXBUh7adxPsb8z8CwLTd,32,0.5319375,0.115458675,0.602,0.200960596,-8.4443125,3.4846306,0.78125,0.420013441,0.062959375,0.066208317,0.317719919,0.310059276,0.184565625,0.154413194,0.494871875,0.203849619,127.6080313,34.00019175,0.090373285,0.229947587,2,1,0,3,4,1,3,1,1,1,1,2,0,2,1,3,1,2,0,2,0,1,0,0
ENTJ,NT,Be ENTJ 😈,7sRCBijB1Cemzl56MNL4wu,50,0.62424,0.150133894,0.72282,0.150819759,-5.6795,2.091471216,0.5,0.505076272,0.084372,0.070132644,0.12473062,0.136832531,0.182324,0.15792597,0.499024,0.23508355,124.78956,28.70005059,0.032936604,0.091726775,4,0,3,1,4,5,1,2,2,1,2,2,1,2,1,6,5,2,2,2,1,1,0,0
ENTJ,NT,law school motivation,5mSnrtkGxl68f1235I532w,50,0.78738,0.138097258,0.67492,0.152085481,-5.58536,1.884753562,0.58,0.498569382,0.182524,0.110121357,0.1258824,0.153221043,0.183474,0.158767625,0.595198,0.228835163,129.63944,27.75302232,0.000434426,0.001654461,1,3,1,8,1,2,3,2,1,3,2,3,1,4,1,2,4,0,4,1,0,1,2,0
ENTJ,NT,ENTJ nutshell,6Y9FnL6emwk0NKsw87KKSx,33,0.613969697,0.129486603,0.711636364,0.17668843,-5.882606061,2.850693468,0.393939394,0.496197663,0.104839394,0.106862344,0.112667742,0.133785844,0.186845455,0.120394267,0.547881818,0.207417103,120.6936061,30.32425246,0.052621501,0.176206706,2,3,0,2,1,4,0,3,0,1,0,4,2,2,3,1,0,0,5,0,0,0,0,0
ENTJ,NT,Entj music,1EC5RG0ypBpRyTPuisRXDB,50,0.6545,0.158658953,0.68956,0.168414717,-6.72718,2.882573465,0.46,0.503457434,0.123128,0.111950319,0.19660362,0.221008096,0.18337,0.124403698,0.53846,0.21322511,122.56502,28.80600459,0.065894787,0.203283753,2,3,3,4,2,2,2,1,0,2,2,4,2,3,3,1,2,0,5,1,1,1,4,0
ENTJ,NT,entj,2CFKbJTGSuvJls8UfuSr1x,50,0.6599,0.145579525,0.72076,0.136314846,-5.11598,1.866224547,0.5,0.505076272,0.101168,0.083437721,0.15945834,0.190507182,0.20741,0.152698727,0.554132,0.219841013,126.3827,23.8522399,0.015119007,0.045854297,2,1,1,5,4,1,0,5,1,4,5,2,3,2,2,2,2,1,3,1,1,1,1,0
ENTJ,NT,Entjungferung,51gEX8yvKHYlPMI8GlmAfU,50,0.722102041,0.144338036,0.568857143,0.184085804,-10.00744898,3.73704664,0.530612245,0.504233776,0.216818367,0.235575263,0.311664714,0.286583085,0.201485714,0.144036843,0.560428571,0.25439012,118.0662245,30.43731194,0.194116493,0.327268437,4,2,1,6,2,4,0,0,1,3,0,4,0,4,3,4,3,0,1,0,2,3,1,1
ENTJ,NT,ENTJ,6CdqPlqzEy9Z9brDopg7Um,50,0.4851,0.114459377,0.86864,0.141034626,-5.24544,1.892882093,0.52,0.50467205,0.082706,0.060190156,0.039839532,0.12133184,0.240188,0.181254163,0.36529,0.188032996,125.01962,25.73678332,0.089399381,0.2001851,1,4,3,2,3,3,0,0,0,3,3,3,1,3,4,3,5,2,0,3,2,0,1,1
ENTJ,NT,ENTJ,2k2mbgQ6F6QpuPHoY1xzn4,15,0.590933333,0.134350537,0.708866667,0.148697616,-6.158666667,2.509398182,0.533333333,0.516397779,0.086646667,0.076823656,0.208380667,0.220294345,0.1946,0.156571148,0.457926667,0.22238858,125.8659333,26.28566326,0.054050635,0.137608286,2,0,1,2,0,0,1,0,0,0,2,1,0,0,2,2,0,0,0,0,1,0,1,0
ENTJ,NT,entj,02CZwqmdhpnn6vKqDh4NDe,37,0.620635135,0.188866158,0.678459459,0.21312654,-9.007810811,4.883351438,0.621621622,0.491672393,0.084413514,0.070018736,0.2274374,0.263264146,0.165854054,0.175448629,0.404713514,0.246221023,115.2169459,23.08946946,0.556903351,0.376284882,1,3,1,2,3,2,0,1,1,2,2,3,2,6,1,1,1,0,2,2,0,0,1,0
ENTJ,NT,entj,40A4cg8ICAMIvmyXvemfbC,13,0.619307692,0.148567821,0.647692308,0.175007326,-7.172692308,2.802038079,0.307692308,0.480384461,0.066969231,0.070588342,0.256318538,0.189334125,0.166292308,0.164362888,0.558692308,0.189105079,118.655,17.39728231,0.011235187,0.022740914,3,2,0,0,0,0,0,0,0,2,1,1,1,0,1,0,0,0,0,0,0,0,2,0
ENTJ,NT,entj,5Nrkd0k0pFsKQ4rxnVbsHk,20,0.62915,0.137331054,0.6973,0.110719228,-6.647,1.889344581,0.45,0.510417786,0.08063,0.07261789,0.20818545,0.204083903,0.20922,0.14971503,0.508995,0.213216027,129.4329,28.78823241,0.026179149,0.080484174,2,2,0,0,1,1,1,0,0,0,2,1,0,1,3,1,0,0,1,0,2,0,1,1
ENTJ,NT,ENTJ,0I9wNgOgbFjTv7lSDxGcUX,50,0.57832,0.162504561,0.67196,0.161560245,-6.47598,2.452711873,0.36,0.484873221,0.13398,0.112089276,0.1737706,0.195987382,0.206172,0.157124512,0.475734,0.237774552,123.45602,34.53754499,0.049737369,0.11773995,3,0,3,4,3,4,1,2,0,0,0,4,4,2,5,3,2,0,3,0,3,1,2,1
ENTJ,NT,ENTJ Type Beat,3iPecI1LUBQI28aNbw7FAw,20,0.65275,0.110043951,0.72295,0.164591192,-6.2957,2.467397672,0.65,0.489360485,0.149735,0.109906196,0.1316917,0.137227247,0.277005,0.184235469,0.350475,0.21984489,113.92545,26.10904475,0.32040363,0.389568382,0,0,1,3,2,2,0,0,0,0,0,1,1,2,2,3,0,1,1,1,0,0,0,0
ENTJ,NT,ENTJ,4WiZbdlDoquOzR2X6gxZOx,50,0.65526,0.138324052,0.75248,0.177979045,-5.16544,2.530840097,0.52,0.50467205,0.12422,0.112479805,0.08992916,0.135720998,0.233324,0.206967667,0.55938,0.204523726,129.28012,25.16128126,0.009582352,0.030342337,1,4,2,7,4,5,0,1,0,2,1,3,3,2,3,1,1,2,3,2,1,0,0,2
ENTJ,NT,Ohren Entjungferer  ,6ohqW9udsDOlDhjr3LRZTR,50,0.60756,0.134122722,0.78696,0.175460439,-6.43538,3.77105911,0.72,0.453557368,0.138022,0.145656234,0.105102245,0.144201958,0.195192,0.116528738,0.404998,0.224178239,141.67948,29.73070568,0.297076752,0.38849524,1,4,1,7,4,3,0,0,1,1,1,5,1,5,4,3,1,3,1,3,1,0,0,0
ENTJ,NT,ENTJ energy🪩,3iyP98CGzupM7QZ4VPZHd0,50,0.61124,0.136303167,0.69844,0.140897728,-5.76696,1.802467662,0.44,0.501426536,0.114192,0.097151651,0.2081835,0.223749415,0.161442,0.112933168,0.492346,0.20692052,123.73042,28.70076851,0.007991784,0.037058215,5,3,2,4,3,1,1,4,0,2,3,1,1,2,3,1,3,2,3,0,1,2,2,1
ENTJ,NT,entj,1BzOKNeDnCMUtui4thhbkE,26,0.586807692,0.176360317,0.758307692,0.187860112,-5.902961538,4.164320895,0.653846154,0.485164524,0.170496154,0.147333976,0.110446242,0.18141457,0.298284615,0.180258287,0.3865,0.24112066,127.9266923,26.20069629,0.183814573,0.322417657,0,3,0,3,3,4,0,0,1,1,1,0,0,2,1,1,2,2,0,0,1,1,0,0
ENTJ,NT,ENTJ,6uVknd3TqJSPCLQmTAkshT,50,0.63136,0.156047711,0.7332,0.143125747,-5.7599,1.922104939,0.42,0.498569382,0.104786,0.08379395,0.116504176,0.165976781,0.20488,0.16321478,0.49646,0.192074838,121.44566,25.74058813,0.007157272,0.031216156,1,3,4,2,1,4,1,4,2,2,2,5,1,0,5,3,3,0,3,1,0,1,2,0
ENTJ,NT,ENTJ,0vzwXo2KvIcctf3v0c5rFN,13,0.597692308,0.111117344,0.662846154,0.161036666,-6.758461538,2.674236203,0.307692308,0.480384461,0.1043,0.086156737,0.178148462,0.168051164,0.174607692,0.164189156,0.463,0.17522224,131.4694615,27.80523814,0.022360925,0.062138543,1,0,1,0,0,2,1,1,0,0,0,1,0,0,2,1,2,0,0,0,0,1,0,0
ENTJ,NT,Entj,2Zufde6EfY2HGbqENvSAJH,19,0.658157895,0.133516234,0.752105263,0.140886832,-5.076105263,1.691768992,0.368421053,0.495594628,0.089205263,0.095245767,0.199120368,0.21684018,0.166557895,0.119423213,0.588842105,0.234459962,120.6464211,24.31224356,0.036122068,0.116676561,2,2,1,1,1,1,0,2,0,0,1,1,1,0,2,1,1,0,0,0,2,0,0,0
ENTJ,NT,ENTJ,4QhQ9D8D0FWHYnSGvTXbbf,16,0.685,0.146083994,0.6418125,0.181525102,-6.7945625,2.459988021,0.6875,0.478713554,0.14719375,0.14093867,0.113003913,0.167354764,0.17331875,0.130422678,0.4415,0.173707801,117.2381875,27.400503,0.071341301,0.240443973,1,4,1,1,2,0,0,0,1,1,0,1,0,1,1,1,0,0,1,0,0,0,0,0
ENTJ,NT,ENTJ,5dZUtxglnQ0CZdyUe9TKO1,50,0.62156,0.150666297,0.71784,0.152868539,-6.00858,2.383561587,0.38,0.490314351,0.114254,0.090883242,0.11223566,0.148568794,0.219426,0.172793419,0.526832,0.21042554,124.10796,26.85430258,0.031375899,0.098020965,2,3,0,3,2,3,2,2,0,4,2,1,1,2,7,2,6,1,3,0,1,1,2,0
ENTJ,NT,entj>>>,6EvKh9l7eAFnEtqvyu61UL,19,0.605526316,0.133551641,0.734105263,0.151914045,-5.322684211,2.479767889,0.578947368,0.507257274,0.111268421,0.074038106,0.069979895,0.110513638,0.236342105,0.209986953,0.426631579,0.211402778,122.1128421,33.18963088,0.033350108,0.095159238,0,2,0,2,2,1,1,2,0,0,0,3,1,0,1,1,2,0,1,0,0,0,0,0
ENTJ,NT,ENTJ,3PxTzNLeFhSZAEflsYGfNq,13,0.625538462,0.174853089,0.843076923,0.127014082,-5.715769231,2.593618295,0.769230769,0.43852901,0.192153846,0.162783008,0.098167731,0.13746851,0.267553846,0.135321424,0.309861538,0.187092533,128.7004615,30.62324222,0.209571294,0.382726175,0,1,1,2,2,1,1,0,0,0,0,0,0,2,0,0,0,0,1,2,0,0,0,0
ENTJ,NT,ENTJ 🦊,7IroVToQiwgrYJYJfc23o5,23,0.664608696,0.105124056,0.774304348,0.109565022,-4.766869565,1.991224961,0.47826087,0.510753918,0.104026087,0.079166012,0.12271913,0.138363462,0.20106087,0.179855482,0.521382609,0.221708826,131.085913,25.01622861,0.006702407,0.023100782,2,2,1,0,2,3,0,0,0,3,2,2,1,1,2,1,0,0,0,1,0,0,0,0
ENTJ,NT,entj 8w7,7zfSl7K639GupPtKAq5dud,50,0.70174,0.109691182,0.65872,0.130600034,-6.60032,2.060356146,0.4,0.494871659,0.112596,0.08570304,0.15920076,0.153794312,0.208096,0.122058619,0.540324,0.20972281,118.6807,24.43623908,0.018111408,0.092788153,0,2,2,3,3,2,0,3,4,1,1,5,2,1,2,1,4,0,8,0,2,0,3,1
ENTJ,NT,ENTJ/ENTP,5AGGn1EYyXiDlNwxgL6jsi,31,0.677741935,0.136181733,0.699225806,0.140282741,-5.190129032,1.845557996,0.741935484,0.444802723,0.071519355,0.053516349,0.080917548,0.112515993,0.202012903,0.133710924,0.577067742,0.194640307,122.9600645,27.04867233,0.021251996,0.117251142,0,6,0,2,2,4,0,2,0,2,1,4,0,3,0,2,0,0,0,3,0,0,0,0
ENTJ,NT,The ENTJ energy,0oPRNQadRupLJc8zmN0EKd,50,0.63534,0.139063135,0.7649,0.150574038,-5.8684,2.701581275,0.44,0.501426536,0.085062,0.061382697,0.114557908,0.164635908,0.219036,0.196094222,0.520846,0.225455746,127.08754,25.99225417,0.103458792,0.269051705,1,2,3,3,2,3,0,2,0,6,3,3,3,4,6,2,0,1,1,2,2,0,0,1
ENTJ,NT,entj god complex.,4k93JYCZLfQPC3nkar2a2g,50,0.64182,0.149533518,0.55138,0.202427401,-8.52088,3.491574451,0.38,0.490314351,0.100814,0.094004079,0.336945,0.305267824,0.171414,0.165828178,0.478416,0.228961613,114.93264,24.79014377,0.073574535,0.224399747,1,2,4,1,2,3,1,2,2,1,1,2,2,4,3,2,3,0,4,1,2,1,5,1
ENTJ,NT,Entj 2,13Ty4ERlH1l5MLlKolevBN,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENTJ,NT,ENTJ💜,4bHj7YpttVnuNbvKgvFOp2,45,0.656222222,0.134568484,0.688511111,0.145580597,-6.021111111,1.804563335,0.466666667,0.504524979,0.106408889,0.09197256,0.160626444,0.178377264,0.152408889,0.100725802,0.550444444,0.214991179,119.2724,30.29612075,0.0251038,0.10049958,1,6,2,1,3,4,0,1,1,3,1,2,4,2,2,2,2,1,2,1,2,1,1,0
ENTJ,NT,ENTJ>>,4HJhnZR4pD3MOWymo7NxiN,50,0.61072,0.141346447,0.70602,0.144615111,-5.77532,2.121934355,0.54,0.503457434,0.095716,0.074931804,0.181184248,0.212334639,0.188672,0.147273265,0.498512,0.197875938,114.68948,28.12603763,0.017387309,0.053154512,3,4,1,4,7,4,1,1,2,0,3,3,1,1,4,1,2,1,3,0,2,0,2,0
ENTJ,NT,ENTJ💜,4bHj7YpttVnuNbvKgvFOp2,45,0.656222222,0.134568484,0.688511111,0.145580597,-6.021111111,1.804563335,0.466666667,0.504524979,0.106408889,0.09197256,0.160626444,0.178377264,0.152408889,0.100725802,0.550444444,0.214991179,119.2724,30.29612075,0.0251038,0.10049958,1,6,2,1,3,4,0,1,1,3,1,2,4,2,2,2,2,1,2,1,2,1,1,0
ENTJ,NT,ENTJ>>,4HJhnZR4pD3MOWymo7NxiN,50,0.61072,0.141346447,0.70602,0.144615111,-5.77532,2.121934355,0.54,0.503457434,0.095716,0.074931804,0.181184248,0.212334639,0.188672,0.147273265,0.498512,0.197875938,114.68948,28.12603763,0.017387309,0.053154512,3,4,1,4,7,4,1,1,2,0,3,3,1,1,4,1,2,1,3,0,2,0,2,0
ENTJ,NT,muy entj,3MRVBktJPwOZwHDW9wjeGe,36,0.662916667,0.149947681,0.647416667,0.161581713,-6.756666667,3.054168926,0.416666667,0.5,0.128108333,0.108360582,0.164922778,0.166675497,0.172188889,0.138899628,0.486669444,0.195745526,124.5045,30.41246,0.020657979,0.057573122,1,1,2,1,1,0,0,0,2,0,1,1,3,5,5,2,3,0,3,1,1,0,3,0
ENTJ,NT,entj/intj,6jFJxVVQJFMDAbWfAX7YGA,31,0.590096774,0.164653243,0.644225806,0.167369394,-6.541193548,2.587025852,0.290322581,0.461414375,0.066777419,0.063528239,0.176120645,0.217040369,0.166990323,0.099833513,0.429729032,0.23573211,128.7792581,31.52853633,0.015000787,0.047359715,4,2,1,2,2,4,0,1,0,2,1,1,1,0,4,0,2,0,0,1,1,0,1,1
ENTJ,NT,entj,2ZVcI8feLHvLcLvv84iiyD,50,0.62624,0.151605363,0.69268,0.172014646,-6.21914,2.622192057,0.44,0.501426536,0.070984,0.064234546,0.1492795,0.190653866,0.17279,0.104192991,0.533084,0.235275353,124.92178,24.38766573,0.052291102,0.157314803,2,5,2,1,1,1,1,6,2,1,2,4,1,2,9,3,3,1,3,0,0,0,0,0
ENTJ,NT,ENTJ 1w2,0jJOCVWuwfdXN3QJImDvLn,14,0.521071429,0.159678747,0.499785714,0.169981528,-8.441071429,3.626315665,0.714285714,0.468807231,0.038228571,0.01778121,0.478271429,0.357804817,0.12375,0.111066049,0.4371,0.252624568,120.4388571,27.60221068,0.057992029,0.206175036,0,2,1,0,1,1,0,0,2,0,0,1,0,1,1,2,1,1,0,0,0,0,0,0
ENTJ,NT,[feeling: girlboss💋(entj)],5VJuhhoQh1yLw9pMJNeTF3,50,0.605,0.141891882,0.61554,0.162571706,-7.01862,2.509261513,0.44,0.501426536,0.075016,0.085531344,0.28194192,0.257764023,0.167422,0.142790508,0.444982,0.253390234,123.8203,25.28516756,0.02496078,0.134184633,5,2,3,6,2,3,0,2,3,1,1,2,0,2,4,1,2,2,1,1,3,0,4,0
ENTJ,NT,my ENTJ ,0e8GFdp2CZ9fcxk8hmAWVA,35,0.700057143,0.097609951,0.613371429,0.158346249,-8.465628571,2.735164917,0.371428571,0.490240894,0.104411429,0.080300776,0.267408,0.238423309,0.139,0.064952562,0.487571429,0.235761645,114.1220857,22.63798125,0.02826732,0.159240838,0,2,1,3,3,6,0,0,1,4,0,2,2,2,1,0,2,0,1,0,0,0,3,2
ENTJ,NT,ENTJ,5mIrW0I16TNCoEEx0jYWoV,29,0.657034483,0.146241845,0.660448276,0.146515135,-6.258896552,2.517794122,0.448275862,0.506120179,0.082368966,0.063397911,0.112652931,0.138928723,0.202958621,0.187993116,0.491827586,0.181837461,119.4254138,28.88734778,0.068025095,0.204995613,2,4,1,3,2,4,0,2,0,0,1,2,1,1,2,0,3,0,1,0,0,0,0,0
ENTJ,NT,ENTJ vibes,5r2JW07OnOEf3WHB123aZ7,50,0.65556,0.132936713,0.6635,0.152050777,-6.14912,2.255424813,0.5,0.505076272,0.109102,0.100245453,0.192661,0.211917,0.193646,0.165041179,0.533658,0.226826211,124.32186,29.54247182,0.036491192,0.130203808,3,5,2,6,2,2,2,4,1,1,2,2,3,2,4,0,1,3,3,0,0,0,2,0
ENTJ,NT,ENTJ,6VzNYapBfHyQZI7EzHjXJZ,18,0.667,0.116522151,0.804166667,0.118216775,-3.821444444,1.562418006,0.388888889,0.501631326,0.100294444,0.071364561,0.066852778,0.065850038,0.202127778,0.123778207,0.448222222,0.16879558,123.4574444,20.97754777,0.000349296,0.001009651,0,0,1,0,1,5,0,1,0,1,0,1,0,2,0,1,3,0,0,2,0,0,0,0
ENTJ,NT,ENTJ ,1vI4Vj335xjHo3eo5V9Clh,22,0.584772727,0.170147816,0.600227273,0.20972452,-7.545545455,3.841868552,0.5,0.511766316,0.140127273,0.160455905,0.214337318,0.263109919,0.228268182,0.154666041,0.445963636,0.235877794,130.3868182,28.79093072,0.068365162,0.155672731,0,2,0,2,1,1,1,2,2,0,0,1,3,1,2,0,2,1,0,0,0,0,1,0
ENTJ,NT,♤ THE ENTJ 8W7 DRUNKEN'S GROOVE ♤,5iWlwpus4BHpyoRRA8K73u,50,0.5624,0.207263413,0.64654,0.182762052,-7.66392,3.464366125,0.36,0.484873221,0.100372,0.083028527,0.186676122,0.273630725,0.146,0.112114537,0.40144,0.231750266,119.17372,30.23430638,0.191342317,0.323885602,0,1,4,0,7,3,0,3,3,6,1,2,0,0,3,1,5,1,4,2,1,0,3,0
ENTJ,NT,ENTJ Confort,3Wcky1fxm8LhnqDjNuED8h,50,0.52544,0.162128717,0.540882,0.254428656,-8.0048,3.779756892,0.6,0.494871659,0.078536,0.083388334,0.4290388,0.345542309,0.179646,0.118850364,0.405652,0.228038828,119.44986,31.22775325,0.023614649,0.129512589,0,5,2,1,3,4,0,2,4,0,3,6,1,0,3,1,2,3,1,2,2,2,3,0
ENTJ,NT,entj ( kpop’s version ),5dilaUzEXo9d2elhAEoho8,30,0.7428,0.07825176,0.765,0.091667315,-3.971733333,1.61391896,0.4,0.498272879,0.083623333,0.04374047,0.120925,0.142236262,0.169356667,0.134719798,0.5827,0.167229586,125.3712333,24.65476393,0.000226481,0.000713808,0,2,2,2,2,4,1,0,0,2,0,1,1,2,2,1,2,0,2,1,1,0,1,1
ENTJ,NT,ENTJ,7vbcPtQITbTwOIYRga4qH6,50,0.69926,0.139033076,0.73806,0.140031835,-4.43234,2.173450324,0.54,0.503457434,0.106502,0.07614958,0.1167738,0.118798672,0.165334,0.11587387,0.55866,0.208591448,123.19606,29.05270745,0.000191898,0.000845804,2,5,3,4,1,2,0,2,2,3,1,6,1,5,1,1,3,0,4,1,0,1,0,2
ENTJ,NT,ENTJ's,0yXAnX36n1E1ntSz8RZQF7,50,0.69382,0.118296185,0.7747,0.14312835,-5.38514,2.154469034,0.54,0.503457434,0.098506,0.075700728,0.0819773,0.12385227,0.208634,0.17631091,0.62312,0.196794997,122.51338,20.6015885,0.021184611,0.077470773,2,2,3,0,7,0,2,4,0,2,3,6,0,3,0,2,4,0,5,1,2,1,1,0
ENTJ,NT,fucked up entj behavior,5nLGptNpbNBDxZmk6oxHmh,50,0.50206,0.142745443,0.597306,0.230224336,-8.55366,3.817396477,0.6,0.494871659,0.056902,0.046067349,0.28832674,0.322206251,0.187934,0.144362514,0.38115,0.198799373,123.38292,31.43605165,0.057378076,0.166649687,0,6,2,4,1,5,2,2,1,3,4,3,1,1,2,5,3,1,2,2,0,0,0,0
