mbti,function_pair,playlist_name,playlist_id,track_count,danceability_mean,danceability_stdev,energy_mean,energy_stdev,loudness_mean,loudness_stdev,mode_mean,mode_stdev,speechiness_mean,speechiness_stdev,acousticness_mean,acousticness_stdev,liveness_mean,liveness_stdev,valence_mean,valence_stdev,tempo_mean,tempo_stdev,instrumentalness_mean,instrumentalness_stdev,Cminor_count,CMajor_count,C#/Dbminor_count,DMajor_count,D#_EbMajor_count,Eminor_count,EMajor_count,Fminor_count,FMajor_count,F#/GbMajor_count,Gminor_count,GMajor_count,G#/Abminor_count,G#/AbMajor_count,Aminor_count,AMajor_count,A#/Bbminor_count,A#/BbMajor_count,Bminor_count,C#/DbMajor_count,F#/Gbminor_count,BMajor_count,D#_Ebminor_count,Dminor_count
INTJ,NT,Intj 🧐,1WzuaRUxekhPMBZEsszcSe,50,0.57836,0.140029991,0.65598,0.171825907,-7.07646,2.259842935,0.42,0.498569382,0.087814,0.081162339,0.22071876,0.214471419,0.1944,0.135615149,0.4808,0.212144925,123.46514,30.80197571,0.030865955,0.119783153,2,3,5,3,1,6,2,1,3,1,2,1,3,3,2,2,4,2,4,0,0,0,0,0
INTJ,NT,pov: you’re an intj ,6ocmyGGftkUZHJ0n9awpic,50,0.61596,0.165506268,0.66486,0.156679448,-6.12872,1.669141831,0.48,0.50467205,0.088132,0.087905261,0.17192451,0.209651062,0.161082,0.13754887,0.502086,0.243249381,116.27452,26.18026159,0.027025712,0.085820239,4,3,4,3,0,2,1,2,3,1,0,4,2,2,2,0,1,2,6,4,3,1,0,0
INTJ,NT,This Is Intjay,37i9dQZF1DZ06evO0zwTas,43,0.67127907,0.096193091,0.167296977,0.158304365,-14.60872093,3.371105233,0.581395349,0.499168744,0.099702326,0.070846442,0.579851163,0.283984785,0.11147907,0.013202066,0.557697674,0.205785318,98.77767442,31.20951499,0.85702328,0.191871436,0,2,2,3,0,2,1,1,1,5,1,2,1,1,1,5,1,0,5,2,1,3,3,0
INTJ,NT,INTJ,2waN9Y7YiQZJSoIjYVLUgE,50,0.6921,0.152337602,0.66356,0.15648566,-6.54258,2.794410625,0.54,0.503457434,0.086398,0.06256855,0.128614046,0.1603462,0.206846,0.153206478,0.50952,0.214845102,122.10204,27.15705995,0.079859853,0.205957394,1,1,2,4,1,3,2,3,1,1,2,4,2,3,3,2,4,2,2,3,1,3,0,0
INTJ,NT,INTJ : The Mastermind,64k1pQgRBV2rHMurg4KIEH,50,0.50298,0.147075365,0.631946,0.176177563,-6.79866,3.19449249,0.52,0.50467205,0.045908,0.025877749,0.23391658,0.258926243,0.178104,0.117029272,0.45642,0.239380756,120.81406,32.18800666,0.149675445,0.27062971,2,1,4,4,2,3,2,3,4,1,2,1,2,3,1,1,1,3,4,3,2,1,0,0
INTJ,NT,INTJ villain,1CEMQ6JrdmiLc5QXEt7UUu,25,0.64072,0.121185299,0.57836,0.142392907,-7.19996,2.631241761,0.72,0.458257569,0.12634,0.136774565,0.280016,0.262549844,0.212464,0.135703653,0.460996,0.230843238,112.50332,29.76722417,0.056516064,0.126477601,1,1,0,1,1,1,1,1,0,0,2,2,0,3,0,3,0,1,2,4,0,1,0,0
INTJ,NT,INTJ women,67gWNkJ7D5wVXs09fU9kxR,50,0.61188,0.142355353,0.65004,0.196046533,-7.2112,2.952498264,0.6,0.494871659,0.059514,0.05251593,0.20422294,0.236469885,0.205196,0.170919838,0.54858,0.240413512,126.43996,25.85701727,0.080604252,0.20305912,3,5,3,4,0,0,3,1,6,3,1,3,0,2,2,3,1,1,4,0,3,0,1,1
INTJ,NT,INTJ songs,4acQIuCN9aeFBCpr9vubVd,50,0.53,0.160857904,0.64078,0.204921417,-7.04848,3.435020876,0.52,0.50467205,0.090556,0.102880039,0.26256628,0.306495214,0.166388,0.137270448,0.375046,0.204665186,127.62784,27.98852979,0.09548199,0.224964904,2,4,2,4,0,5,0,2,5,3,0,0,4,4,3,2,3,2,0,1,0,1,1,2
INTJ,NT,intj girlies,3r7yxNLsluN3K7M2xxUcRl,50,0.54402,0.13061448,0.506864,0.206765751,-8.42154,3.63374088,0.56,0.501426536,0.071416,0.06880163,0.38887358,0.316450576,0.160838,0.093669876,0.399716,0.203640773,121.99474,29.13497476,0.033884963,0.09310638,4,7,2,3,0,2,2,2,4,0,0,0,2,2,1,5,4,2,3,3,2,0,0,0
INTJ,NT,INTJ WOMAN.,0NIbxDM2VBm0W1mq7azyN1,45,0.644066667,0.146183322,0.720022222,0.175876828,-6.698666667,2.559401874,0.444444444,0.502518908,0.080048889,0.068865467,0.143965847,0.200590974,0.200028889,0.175749404,0.423237778,0.225385998,122.5033778,28.57765602,0.209831169,0.344068256,0,1,2,1,0,5,0,1,1,3,2,1,2,7,1,1,6,1,1,3,4,1,0,1
INTJ,NT,intj men,5lZ3DTyNn7nIvQitg2sPqk,50,0.62672,0.174970556,0.59524,0.195506204,-7.68654,4.44527693,0.44,0.501426536,0.070708,0.086080641,0.21281292,0.284474894,0.182136,0.122529181,0.493472,0.249562023,117.57346,31.72852515,0.050563493,0.158659464,1,5,2,4,0,4,1,2,1,1,1,1,2,1,0,3,1,2,7,2,7,1,0,1
INTJ,NT,ISFP-INTJ playlist,00zUHU6TmCloNdYf7pLC5N,50,0.57056,0.146348502,0.76362,0.149074956,-5.3004,1.829142288,0.42,0.498569382,0.09094,0.06934522,0.126699078,0.192154942,0.19969,0.15220321,0.53672,0.174871036,130.30156,30.5428504,0.011160655,0.053721501,1,1,3,3,1,5,2,1,2,2,1,2,2,2,5,2,6,0,0,4,0,0,1,4
INTJ,NT,INTJ (PDB),1oMuVmA9nA0almuXNdxazA,50,0.53484,0.163574031,0.690936,0.208509699,-5.94322,3.061142946,0.48,0.50467205,0.123708,0.153714587,0.27549328,0.282076236,0.158168,0.121408199,0.40354,0.231433055,126.82936,31.82775828,0.092042334,0.229128722,2,1,1,3,0,3,0,4,2,5,2,2,3,3,2,2,1,3,1,3,4,0,0,3
INTJ,NT,intj ''the suffering architect'',2XjLnXTpA1cU8jhfe8JWPB,50,0.52826,0.145574416,0.63334,0.177321984,-6.58792,2.393221446,0.52,0.50467205,0.05309,0.037429189,0.20666512,0.263909269,0.161906,0.088013928,0.42587,0.25733901,121.7679,30.16772058,0.042374499,0.11426444,2,2,1,3,0,2,0,3,6,1,1,5,1,1,5,2,2,3,3,1,4,2,0,0
INTJ,NT,intj women,5GSnE7VeL4fKHS8cOvGkw3,50,0.61856,0.165268756,0.61868,0.180568653,-6.88084,3.397713273,0.46,0.503457434,0.07965,0.082536001,0.23584426,0.267515316,0.185944,0.136015169,0.511478,0.219027246,119.38472,32.33020254,0.067363254,0.173350727,4,3,1,2,0,2,1,2,5,1,3,4,2,3,1,0,5,1,5,3,2,0,0,0
INTJ,NT,intj type beat,34zlRD1iOauOEarXeioIkF,50,0.61056,0.158638745,0.66324,0.179235515,-6.19958,2.739057555,0.54,0.503457434,0.06869,0.061724266,0.23567312,0.233090471,0.144948,0.107292593,0.529824,0.239228136,114.1743,25.64359773,0.019868174,0.06669653,3,2,1,1,1,2,5,4,4,2,1,4,3,0,2,1,1,4,2,3,2,0,1,1
INTJ,NT,for the intj,0Ip95waV5jsOSvOZn10DTc,45,0.534422222,0.168676329,0.552155556,0.165758581,-7.616155556,2.540120577,0.644444444,0.484090316,0.059093333,0.043146186,0.247927945,0.233800628,0.164902222,0.098277193,0.393926667,0.202918253,123.2316889,28.22100662,0.060347324,0.166944978,0,5,0,4,1,2,1,2,4,2,0,1,0,0,1,4,0,4,4,2,3,1,1,3
INTJ,NT,intj 5w6,3qlehGel2Mfp4Xk8Fk4WwW,50,0.59098,0.157890234,0.6567,0.167040048,-6.7336,2.527169983,0.54,0.503457434,0.06189,0.053349683,0.23407254,0.271593446,0.164028,0.104370514,0.5155,0.250091269,121.02048,28.60005437,0.087879109,0.190486171,1,6,0,2,2,1,1,2,5,1,1,1,1,1,4,3,3,2,4,2,4,1,1,1
INTJ,NT,INTJ 2.0,32isxeHV3BtpdtAJYMv9h0,50,0.4509,0.145827722,0.5854032,0.274422815,-9.91146,7.140133098,0.58,0.498569382,0.076634,0.0883345,0.218995618,0.34350167,0.166124,0.1355168,0.311144,0.197157265,124.899,33.40753722,0.330494936,0.347031083,3,4,4,4,1,2,0,1,2,0,1,8,1,4,5,3,0,1,2,1,1,1,1,0
INTJ,NT,intj female playlist ,6S1wiAKJ6mNb3sinUYx5p9,50,0.5389,0.169377281,0.498634,0.194402727,-8.59742,3.694863948,0.5,0.505076272,0.068048,0.058071783,0.3471054,0.339097092,0.164224,0.123738788,0.352694,0.211750772,121.06492,33.72568022,0.066256758,0.165535289,2,4,2,2,0,5,1,3,6,0,1,2,1,1,2,4,1,2,5,3,0,0,1,2
INTJ,NT,🕯️ INTJ 🕯️,0LOmaGXdeUHwspPC0qkV4c,50,0.534082,0.14869763,0.70604,0.176270659,-6.58186,3.204865249,0.5,0.505076272,0.056856,0.038006977,0.163610455,0.258327983,0.210208,0.201743507,0.48302,0.212678879,124.90884,31.8690641,0.145295395,0.260307732,0,3,4,4,1,1,0,2,4,0,2,4,1,3,6,1,0,1,1,3,3,1,0,5
INTJ,NT,intj // the architect ,0qBVUmdHvl7vaQnNtQatlC,35,0.515971429,0.131089661,0.541285714,0.22857803,-8.495171429,3.722675125,0.485714286,0.507092553,0.065257143,0.052854641,0.414640257,0.341418944,0.199845714,0.145144187,0.38604,0.214251385,122.8412,28.01264185,0.072518613,0.158799643,1,3,0,4,0,1,0,3,2,0,1,2,2,1,2,2,3,0,3,3,1,0,0,1
INTJ,NT,intj dreams,0YGNow7lSB3E2ku1sAbb1f,50,0.54562,0.150953823,0.7651,0.172425346,-5.84392,2.013794599,0.56,0.501426536,0.068182,0.052571128,0.107644754,0.197787632,0.177812,0.151910814,0.450338,0.179719186,123.76236,27.55534304,0.020892717,0.089299976,2,3,2,4,1,0,0,1,3,0,2,3,0,4,3,1,4,1,5,5,2,3,0,1
INTJ,NT,intj,3yR37KbaeKuoFVJDNCgqBZ,50,0.5324,0.120124255,0.66502,0.19793263,-6.59078,2.65537303,0.64,0.484873221,0.066776,0.052416723,0.17325784,0.240160005,0.18069,0.147238706,0.478498,0.207735346,126.74196,32.99700115,0.07384608,0.217227619,2,5,0,5,0,3,1,2,5,3,1,1,0,0,5,3,0,5,3,2,1,2,0,1
INTJ,NT,INTJ 5w4 Playlist,0h5YkSBRaWaPMDMjyXePO6,50,0.4636,0.193766217,0.433648,0.237524644,-10.70344,4.151054433,0.34,0.478518121,0.069178,0.078790161,0.5250098,0.351451325,0.142916,0.099919705,0.236022,0.209902426,113.36072,28.54374343,0.221127229,0.295616878,5,0,1,4,1,1,3,3,0,1,1,0,1,3,4,0,3,1,5,4,3,0,1,5
INTJ,NT,Classical INTJ,0gUIw9XpuDGkDMsSBww07k,50,0.282358,0.114262366,0.265838,0.180494075,-16.10704,6.332116733,0.38,0.490314351,0.04141,0.010073288,0.85384,0.200223891,0.118706,0.048053153,0.134538,0.126093425,110.82202,38.37993923,0.7635666,0.290679351,2,1,0,3,1,3,2,4,2,0,4,5,3,0,3,0,0,4,3,1,1,0,2,6
INTJ,NT,Intj// the innovator,2WXvZGQSccFGFZ64BYD1TR,50,0.59486,0.144217666,0.6047324,0.217705699,-8.06232,4.661648712,0.48,0.50467205,0.076762,0.06809713,0.26360112,0.27462897,0.210492,0.157576014,0.512708,0.225523269,122.70048,30.58754975,0.037399624,0.094836064,2,3,5,4,1,1,2,2,1,0,2,3,1,3,3,3,2,1,4,3,2,0,1,1
INTJ,NT,songs for an intj by an intj,3iBJBvy8s0BKxJ0NBcQbe6,50,0.49356,0.160505472,0.60012,0.191259162,-7.64854,2.989582724,0.54,0.503457434,0.063888,0.06924398,0.176974346,0.229571316,0.162916,0.11613702,0.403472,0.240258138,117.45168,30.90737994,0.108839632,0.208068913,4,4,2,3,0,2,4,2,3,1,1,6,4,0,2,3,2,0,0,3,2,0,0,2
INTJ,NT,INTJ Sociopathy  ,0O4y5pPAizTB9qvCDtvRjt,43,0.567581395,0.118558853,0.738046512,0.140179639,-5.41055814,1.81157334,0.302325581,0.464700811,0.057095349,0.048194921,0.076904302,0.140654736,0.177739535,0.144195606,0.479081395,0.236506668,119.2188837,27.89772982,0.053226526,0.165343738,2,0,5,3,0,7,1,4,0,2,3,1,2,1,2,1,0,1,3,3,2,0,0,0
INTJ,NT,Intj study list,6mX7s5lJxbmD7qSj86Zwi8,50,0.50766,0.162796431,0.2285764,0.167326968,-16.00828,6.101553516,0.6,0.494871659,0.041018,0.015276749,0.735858,0.293612595,0.12641,0.060667085,0.262934,0.166446534,109.8733,32.8672206,0.611456939,0.36825019,3,9,0,2,3,1,0,2,3,1,1,2,0,7,2,1,4,1,0,1,1,0,1,5
INTJ,NT,INTJ Villain,0D0bMehpKoMTB4ba4gNQM9,50,0.6063,0.130007888,0.63838,0.171293386,-6.86702,2.93332382,0.58,0.498569382,0.099708,0.108886181,0.18191832,0.239808692,0.203734,0.133780642,0.491818,0.214584742,117.45472,32.88956254,0.045096134,0.106593974,2,3,1,1,2,3,1,4,2,1,3,3,2,3,2,3,0,2,3,7,0,1,0,1
INTJ,NT,intj,0HLfVNzaJlsnAYHyE3NqAm,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
INTJ,NT,INTJ playlist,1Au7JuHIPWL131WBSHEiak,50,0.5895,0.137458008,0.60858,0.216072464,-8.45402,4.045456224,0.68,0.471212071,0.055752,0.04693745,0.29388792,0.325243958,0.169048,0.101961792,0.453862,0.289286244,122.43892,24.18208165,0.263797839,0.371417396,3,7,0,2,1,2,2,1,5,2,0,4,1,2,3,2,1,2,2,3,1,2,0,2
INTJ,NT,Intj,2wNY6SA5AE3kzWtsobWfJA,30,0.593333333,0.183150274,0.523113333,0.261650463,-10.3979,7.066527252,0.366666667,0.490132518,0.07344,0.067677769,0.401483613,0.370445416,0.17967,0.116390609,0.44672,0.268138587,117.3221333,31.87674043,0.212991474,0.313098868,2,0,1,1,1,3,0,1,2,0,1,1,0,1,4,1,3,1,1,2,3,1,0,0
INTJ,NT,INTJ's scheme,1ZOAvj0VCBZG4fwSTk3eWF,18,0.559444444,0.168996423,0.417333333,0.205870319,-10.122,3.868757195,0.611111111,0.501631326,0.07575,0.049191968,0.471088889,0.344910931,0.165516667,0.13112192,0.347516667,0.275656554,101.9768889,27.62594767,0.028952917,0.092639923,0,0,1,1,3,1,2,2,2,1,1,0,0,0,0,1,0,0,1,0,0,1,1,0
INTJ,NT,Intj energy ⚡,0qLxnVOvNsSkPv7nPJjlUI,50,0.55104,0.191817511,0.63558,0.219933672,-7.1605,2.974488859,0.66,0.478518121,0.08849,0.103936771,0.266882432,0.283101775,0.189278,0.15643651,0.349452,0.16771848,123.39188,33.02150547,0.072321318,0.173535374,1,8,1,1,1,4,3,0,4,1,1,5,0,2,1,1,2,2,6,1,0,4,0,1
INTJ,NT,»ME INTJ.«,5kGz1tIAIJ587aj3k55w8A,50,0.614959184,0.127085758,0.661612245,0.194061182,-6.884816327,2.324895962,0.591836735,0.496586991,0.099406122,0.09404886,0.201654061,0.241458556,0.186477551,0.140158603,0.447789796,0.227480208,116.7543061,25.87156457,0.16146666,0.285999309,3,4,1,1,0,2,0,0,0,4,1,5,2,5,4,3,2,1,1,3,3,3,0,1
INTJ,NT,INTJ,33nSlS5MMT9cVy9QqtAJ4L,50,0.63224,0.152057395,0.64462,0.14606427,-7.07534,2.128818716,0.6,0.494871659,0.218242,0.151976815,0.30220378,0.269042613,0.225574,0.176099081,0.425726,0.231799553,114.76462,33.54077651,0.015280464,0.049119996,0,3,4,4,0,2,0,4,0,4,0,4,2,1,0,3,3,1,2,9,2,1,1,0
INTJ,NT,INTJ,5o7ERwz3yWP0mYsa6iLNJe,16,0.591625,0.091399398,0.74575,0.164869848,-7.7786875,3.20485165,0.5625,0.512347538,0.0992125,0.061043743,0.190576875,0.184781961,0.2070625,0.123933508,0.5231875,0.229717281,127.938,40.68365313,0.187828763,0.323293681,0,2,0,2,0,1,1,0,0,0,0,0,1,1,1,0,3,0,1,3,0,0,0,0
INTJ,NT,capricorn + intj energy,21mSjFAiDWiGVXHRaMJhhL,50,0.65098,0.130116351,0.62008,0.173391716,-6.65252,2.135962396,0.4,0.494871659,0.080452,0.062195584,0.30631352,0.2588196,0.153994,0.110699213,0.518994,0.207522051,115.77066,31.88329312,0.03835539,0.180618255,4,4,5,1,0,2,0,4,2,2,4,0,0,3,5,3,2,1,1,2,1,2,2,0
INTJ,NT,8w7 INTJ 🐍,5UiINknlMs6RUJMWdsWHMZ,50,0.57152,0.164248349,0.64466,0.17456203,-6.63922,2.408671412,0.36,0.484873221,0.111626,0.092353679,0.16609336,0.219482348,0.18156,0.155369594,0.450318,0.21047594,130.00832,33.23594144,0.074542174,0.176437479,2,3,3,2,0,5,0,2,4,2,1,0,1,2,6,2,4,1,5,1,1,1,0,2
INTJ,NT,HIGH IQ INTJ LIFTER PLAYLIST FOR MAKING GAINS ‼️‼️,1BzGQguVksEoO1TZmMnjlK,50,0.44262,0.163424936,0.84994,0.15021283,-6.39882,2.311913181,0.76,0.431419111,0.05608,0.035611956,0.132913441,0.241268011,0.22835,0.168414997,0.487306,0.242217646,132.31326,27.87331366,0.33933269,0.359929035,1,2,0,9,0,2,4,2,1,1,1,8,1,2,2,5,1,1,0,4,1,1,0,1
INTJ,NT,IntjSongVibe,0NJmWiqO4kuPDNJ2NsT3Ip,37,0.601675676,0.141844801,0.642108108,0.185453616,-6.868,3.538845794,0.540540541,0.505227924,0.074883784,0.076108222,0.257776135,0.268634541,0.162927027,0.113182084,0.491162162,0.226924671,128.2095135,29.8895236,0.176819879,0.323806236,1,3,0,1,0,2,0,2,3,3,0,0,1,2,2,1,5,4,2,3,1,0,0,1
INTJ,NT,dark academia / INTJ/ENTJ/ villains,3B49vVj4djxwdHzESkS4iz,41,0.29024878,0.114533347,0.214095122,0.139435288,-17.66878049,5.9074534,0.365853659,0.487652415,0.041182927,0.009306689,0.906658537,0.132722946,0.115936585,0.041218435,0.132046341,0.126918856,108.4571707,37.19255407,0.759725122,0.297834071,2,1,0,2,1,2,2,3,2,0,3,2,2,0,3,0,0,4,3,1,0,0,2,6
INTJ,NT,— intj,3TNiWdZHHS8lZOuCvSKYB6,38,0.570868421,0.156182875,0.672842105,0.188067056,-6.446210526,2.709904059,0.473684211,0.506009406,0.091939474,0.090199154,0.220761289,0.298748395,0.214647368,0.170299415,0.510289474,0.21728508,122.6674474,32.89536404,0.055914132,0.19467939,2,2,1,0,1,4,4,2,2,0,0,3,2,3,3,0,1,0,2,3,1,0,0,2
INTJ,NT,intj self ,1KRzFt8FoOJSn3vEUz97JW,50,0.543,0.115634893,0.65246,0.128073195,-6.55044,1.977674651,0.42,0.498569382,0.055618,0.037309137,0.12613596,0.168254239,0.176228,0.103305795,0.37955,0.210149179,119.747,25.51479929,0.074233798,0.195622125,3,2,1,2,2,4,0,1,4,1,2,1,1,2,5,0,4,4,3,2,3,1,0,2
INTJ,NT,entp & intj,68VnXmAXNGCOQ6Foq3Sl0t,50,0.60146,0.1130774,0.63332,0.155627425,-6.7399,2.477141286,0.88,0.328260723,0.055222,0.031799585,0.20436746,0.272624865,0.148286,0.096086902,0.4744,0.219455984,120.82158,28.91745089,0.021122428,0.114835237,0,5,1,7,1,1,5,0,6,1,0,6,0,5,1,3,1,2,0,2,1,1,0,1
INTJ,NT,ENFP x INTJ Playlist,3w7ZOeuhRkHqZiz2nQD8T2,22,0.527045455,0.150334065,0.6575,0.183229949,-6.376454545,3.06133153,0.681818182,0.476731295,0.041786364,0.019371316,0.222686291,0.295260996,0.180281818,0.113772252,0.448863636,0.223928836,131.5937727,30.51314579,0.093514864,0.241727274,1,2,1,0,1,2,2,0,1,0,0,1,0,1,1,4,0,1,1,1,1,1,0,0
INTJ,NT,INTJ,2TUkwOIgb1m74zYu4Aphmd,45,0.710866667,0.119730113,0.561688889,0.152331997,-6.352711111,1.70292666,0.4,0.495433694,0.086744444,0.068572362,0.243663111,0.235789657,0.197082222,0.177196916,0.537866667,0.216138276,120.8226222,28.31239113,0.001692879,0.007763418,3,4,1,4,0,4,1,2,1,1,2,2,3,2,2,1,0,2,6,0,3,0,1,0
INTJ,NT,INTJ,5h0KA4RH6xQaJwfofa9E5b,28,0.591857143,0.144693473,0.65425,0.190247913,-6.635785714,3.002889946,0.571428571,0.503952631,0.049292857,0.020310824,0.2547555,0.275073208,0.172010714,0.111267626,0.4925,0.217990231,122.3796071,26.08688507,0.106247133,0.242465106,0,3,2,2,0,2,1,0,2,3,1,0,1,3,1,0,2,1,0,1,3,0,0,0
INTJ,NT,iNTj(-T) 💡,1YplFRqYt6Wz8JFcCsPXXa,50,0.56286,0.163871778,0.7612,0.127611656,-5.4987,1.858519943,0.42,0.498569382,0.076242,0.061184402,0.052082254,0.073044258,0.178204,0.139574879,0.377112,0.218819152,123.75374,30.42209034,0.068895204,0.167902274,1,2,2,4,0,4,0,5,0,0,4,1,1,4,0,3,0,1,4,4,3,2,2,3
INTJ,NT,Intj,3tVBE0TTj9Z58diPmtmU2B,50,0.5441,0.14029637,0.594862,0.212369233,-8.0028,4.065748619,0.46,0.503457434,0.058778,0.068819303,0.22365624,0.256337227,0.229602,0.172152258,0.344848,0.188622005,115.24312,27.21472961,0.198754939,0.308030331,0,3,3,3,0,4,2,3,2,1,4,1,1,0,4,3,4,3,2,2,1,3,0,1
INTJ,NT,INTJ,1kGkg635EhAiV1dkks0vR6,35,0.50682,0.168790521,0.701617143,0.232293098,-7.849742857,4.759763232,0.628571429,0.490240894,0.048025714,0.023302011,0.191751025,0.303638448,0.14684,0.121883624,0.388097143,0.254506431,118.5204857,24.33505092,0.271034254,0.337738347,0,1,1,5,1,3,3,3,0,2,0,1,0,2,1,2,1,3,0,2,1,0,0,3
INTJ,NT,INTJ,56jqoDP7mPvmdpXTJ2qeV3,50,0.58946,0.152614522,0.69148,0.170024997,-6.32518,2.593579551,0.52,0.50467205,0.063506,0.063866942,0.1713046,0.2215862,0.179584,0.134195586,0.465026,0.23283529,127.13582,27.75355992,0.12169946,0.266344484,2,5,2,0,0,2,1,2,3,2,2,5,1,1,6,2,3,3,0,3,3,1,1,0
INTJ,NT,intj,4XnbIigMNnnOmOviQmCjlV,31,0.481935484,0.129700921,0.795935484,0.137688038,-7.03883871,2.439347605,0.580645161,0.50161031,0.074109677,0.070108522,0.044828652,0.080281491,0.171864516,0.121769746,0.280441935,0.201954831,129.2465806,26.5567525,0.522311903,0.376806686,1,1,1,0,0,0,0,1,0,3,1,4,0,3,1,1,3,1,2,4,2,1,0,1
INTJ,NT,INTJ (ﾉ◕ヮ◕)ﾉ*:･ﾟ✧,08wTlfsHnp1Odns1kiGcmw,50,0.61546,0.136585805,0.57004,0.170832172,-7.19292,2.696506779,0.56,0.501426536,0.077672,0.056088025,0.3110096,0.297764212,0.19018,0.104376819,0.396952,0.190514051,136.72248,26.33347368,0.025511415,0.082155271,3,3,2,5,0,1,2,3,5,1,2,3,2,2,1,2,2,0,2,4,4,1,0,0
INTJ,NT,INFJ/INTJ,5CStUmcoi2wvtxn0A8kBg4,12,0.545416667,0.107650494,0.788583333,0.124201785,-5.841166667,1.439240319,0.25,0.452267017,0.109766667,0.081475745,0.127456483,0.209608844,0.202516667,0.216048062,0.481666667,0.183680223,140.534,33.57778559,0.001300049,0.004025092,2,0,1,1,0,1,0,0,0,1,0,0,1,0,0,1,2,0,0,0,0,0,0,2
INTJ,NT,my fcking intj vibes,6jCjW99UMLEVffwAHjzhcw,50,0.41114,0.117965407,0.74184,0.187125011,-6.00402,2.360958353,0.78,0.418451958,0.057916,0.034662733,0.113545513,0.208192683,0.220726,0.18524512,0.327712,0.237453702,123.8908,31.18472195,0.155914906,0.283681614,1,5,1,5,4,2,3,1,5,0,1,2,0,6,1,4,0,2,1,2,0,1,2,1
INTJ,NT,INTJ-T,2H6CzbTUmnrNBmyeEQ343m,50,0.6589,0.133286288,0.65634,0.166750407,-6.27044,2.418501494,0.54,0.503457434,0.103134,0.10340815,0.16828022,0.20278877,0.183154,0.122353756,0.53706,0.202347691,122.9503,30.96074057,0.015905904,0.056340223,2,4,0,5,0,3,3,2,1,4,2,3,1,4,4,1,3,0,4,2,1,0,0,1
INTJ,NT,my fcking intj vibes,6jCjW99UMLEVffwAHjzhcw,50,0.41114,0.117965407,0.74184,0.187125011,-6.00402,2.360958353,0.78,0.418451958,0.057916,0.034662733,0.113545513,0.208192683,0.220726,0.18524512,0.327712,0.237453702,123.8908,31.18472195,0.155914906,0.283681614,1,5,1,5,4,2,3,1,5,0,1,2,0,6,1,4,0,2,1,2,0,1,2,1
INTJ,NT,INTJ,1WNIdvAWIxz4jnmbJS4Kyc,20,0.55113,0.204749349,0.52421,0.187177984,-8.2969,4.31212994,0.4,0.50262469,0.088285,0.083644733,0.33412,0.354473775,0.184845,0.102097407,0.355615,0.24252323,132.4907,37.34768094,0.120103549,0.26161426,3,0,0,3,0,1,1,2,0,0,1,2,0,1,0,0,2,0,1,0,1,1,0,1
INTJ,NT,INTJ 플리,38y7G0UpbRJZ6gsAcew6oi,50,0.54586,0.121269477,0.72396,0.154259913,-4.16472,1.353821832,0.68,0.471212071,0.059906,0.040151313,0.2819338,0.238437848,0.186946,0.102787669,0.47678,0.174776509,136.994,33.61414704,0.000223934,0.001526703,1,2,0,2,4,1,4,4,2,4,0,2,0,4,3,3,2,0,3,5,1,2,0,1
INTJ,NT,female intj ,35fdw7SNeTjWN9sByB6P0t,50,0.46056,0.148706279,0.53328,0.206330529,-8.4848,2.83582333,0.58,0.498569382,0.03949,0.016190691,0.315609017,0.297850395,0.148282,0.093079888,0.312538,0.223948893,111.61518,25.11510106,0.10586149,0.212492781,2,5,1,4,1,2,2,2,5,1,4,3,0,0,1,2,1,2,5,3,2,1,0,1
INTJ,NT,INTJ - The Mastermind,7qyWIVr7p7jk73N0YX7zR4,50,0.60794,0.130895099,0.59238,0.167195216,-7.49008,2.787080968,0.44,0.501426536,0.082882,0.088641663,0.2190556,0.226084196,0.177786,0.119657789,0.411478,0.22799701,119.84592,29.74194313,0.096175345,0.194939463,3,4,1,4,1,4,2,2,1,1,4,1,2,5,5,2,3,0,2,1,2,0,0,0
INTJ,NT,INTJ songs based on personality database,0B80emfdyjGapBQ3BgAmAK,50,0.57806,0.180914955,0.67206,0.174814118,-6.4349,2.793378945,0.54,0.503457434,0.07082,0.068265209,0.24041952,0.258003387,0.183604,0.145929357,0.420278,0.212362423,128.34864,26.10719292,0.063626709,0.17264914,3,3,3,1,0,5,1,2,6,5,0,1,1,4,2,2,2,2,0,2,3,0,0,2
INTJ,NT,"intj 5w4, ili",57lfyYeJB1bojarR6OY9f0,50,0.56384,0.146708146,0.67104,0.164006092,-6.96234,3.404687529,0.4,0.494871659,0.092044,0.098031107,0.1472939,0.189341828,0.154802,0.084672397,0.468016,0.229478798,134.41822,33.77681641,0.095212692,0.227224585,1,2,1,0,0,2,2,3,2,3,2,2,3,1,5,1,2,1,4,4,2,2,2,3
INTJ,NT,Intj,03U7AlUKtjM8Ss3kTXmZxe,50,0.58084,0.143942216,0.62628,0.179735638,-6.4495,2.716867105,0.5,0.505076272,0.070838,0.071484775,0.22907076,0.27503144,0.153034,0.113279841,0.38194,0.199777056,120.39586,28.79947475,0.041126806,0.124460862,3,5,1,0,0,5,2,0,3,2,1,4,3,7,3,2,0,0,3,0,2,0,1,3
