#,Song,Artist,BPM,Camelot,Energy,Added At,Duration,Popularity,Genres,Album,Album Date,Dance,Acoustic,Instrumental,Valence,Speech,Live,Loud (Db),Key,Time Signature,Spotify Track Id,ISRC,song_frequency
140,heart attack - sped up + reverb,"pearl,fast forward >>,Tazzy",96,6A,63,2024-10-07,03:10,51,"hypertechno, nightcore, hardstyle",heart attack - sped up + reverb,2023-02-22,55,8,0,42,0,0,-8,G Minor,4,0anR5QCPDcXLXeo54BjjKX,GX8KD2322032,1
141,Thank You For Your Love,THANK YOU,127,6A,90,2024-10-22,03:49,44,"thai pop, t-pop",THANK YOU,2016-08-11,82,17,0,82,10,10,-5,G Minor,4,6sb5bJZlXQvvHoqN6EY0nL,THRSP1227018,1
142,Awakening,"Apocalypse,Algorhythm Project",185,12B,94,2024-10-23,04:27,28,t-pop,Awakening,2022-05-14,56,11,0,75,20,10,-4,E Major,4,2xAtlgyO0opMsbbaS9vpy6,FRX762245871,1
144,OHM,Hiwwhee,180,3A,45,2024-10-25,03:08,44,"t-pop, thai pop",OHM,2024-09-15,62,6,0,43,10,30,-11,A#/B♭ Minor,4,6ZwYzWqYYIMcJ4RhYhmFFY,THMOB2412958,1
145,SORRY,"DREAMGALS,MILLI,Flower.far,GALCHANIE",96,2A,62,2024-10-25,03:17,55,"t-pop, thai pop, thai hip hop, thai trap",DREAMGALS,2024-06-20,83,66,0,67,20,10,-8,D#/E♭ Minor,4,2ayGJpuQFrTlIYVQ8iNPY8,QM6P42442807,1
146,hot2hot,4EVE,100,10A,79,2024-10-25,04:13,0,"t-pop, thai pop",hot2hot,2024-02-17,80,20,0,45,0,10,-4,B Minor,4,3eUgJRHtoCxg9T0wV49gKo,THW092400269,1
147,แถวนี้อันตราย,Tobii,100,9A,56,2024-10-25,03:12,53,"t-pop, thai pop, thai hip hop",แถวนี้อันตราย,2023-10-26,77,36,0,44,0,10,-7,E Minor,4,3xSOTbsoGMUcufglF736Vz,THUM72300064,1
148,Do-Re-Mi,"Julie Andrews,Nicholas Hammond,Debbie Turner,Duane Chase,Heather Menzies,Angela Cartwright,Kym Karath,Charmian Carr",128,6B,22,2024-10-30,05:35,59,musicals,The Sound Of Music (50th Anniversary Edition),1965-01-01,51,84,0,50,0,30,-12,A#/B♭ Major,4,6aNMGfwdGyELNGCuqs5ldU,USRC16406215,1
149,Do-Re-Mi,CoComelon,137,6B,28,2024-10-30,03:49,21,"children's music, lullaby",Sing Along: CoComelon Sings the Hits,2023-09-22,52,81,0,60,0,10,-13,A#/B♭ Major,4,08R7KaknILOObjIAu9WpCW,UKP3G2302451,1
155,One Of The Girls x Good For You,Luke Muzzic,175,4A,62,2024-11-10,04:04,46,,One Of The Girls x Good For You,2024-06-19,36,25,5,29,0,20,-7,F Minor,4,4UJuhublLtgnt1k4rCdet0,GX38U2461642,1
156,Burn It Down - Radio Edit,"Ahzee,Faydee",128,6A,89,2024-11-10,02:52,38,,Burn It Down,2017-06-23,64,0,0,55,0,30,-3,G Minor,4,2ynhi2iBbE089laVgfyGgB,BED901600801,2
157,Burn It Down - Extended Mix,"Ahzee,Faydee",128,6A,80,2024-11-10,03:40,31,,Ahzee - The Snake,2017-07-11,69,1,0,53,10,0,-3,G Minor,4,4SJ4wDdtfO49EeIayN1xTw,BED901600802,1
158,Burn It Down - Radio Edit,"Ahzee,Faydee",128,6A,89,2024-11-10,02:52,24,,Ahzee - The Snake,2017-07-11,64,0,0,55,0,30,-3,G Minor,4,1iCngKtrxlFO4zIt7M8EoB,BED901600801,2
160,มาเป็นแฟนพี่ดีมั้ยน้อง,ACHIRAYA,136,9A,54,2024-11-16,03:07,41,t-pop,มาเป็นแฟนพี่ดีมั้ยน้อง,2024-11-15,76,39,2,77,0,0,-9,E Minor,4,2kyojSc8TU0dlxYZ38uy6t,SE6SA2443206,1
161,เจ้ากระต่ายน้อย (Tale of the bunny),LUSS,125,8A,60,2024-11-16,03:41,36,"t-pop, thai pop, thai hip hop, thai indie pop",Is there anything on the Moon?,2024-09-20,58,30,0,22,0,20,-6,A Minor,4,5kZzlvjtudtTHqymKdXONT,THW092402630,1
162,แรงโน้มถ่วง,25 hours,100,10B,68,2024-11-16,03:08,0,"thai rock, thai pop, t-pop, phleng phuea chiwit",MOM & POPSHOP,2015-08-27,70,2,0,73,0,30,-6,D Major,4,7mI51bNdGu7rZwIHUnwccn,THG011500096,1
164,นักแสวงโชค (The Seeker),ASIA7,101,8A,71,2024-11-17,03:43,0,"t-pop, thai pop, luk thung",นักแสวงโชค (The Seeker),2022-10-20,39,12,77,25,0,10,-8,A Minor,3,43AXHeZFYQGN0dqdWSRfft,THG012200438,2
165,Love On Top,Beyoncé,94,8B,75,2024-11-20,04:27,74,,4,2011-06-24,65,8,0,65,0,60,-5,C Major,4,1z6WtY7X4HQJvzxC4UgkSf,USSM11102908,1
166,Love on Top,John Canada,172,8B,30,2024-11-20,03:54,58,,Love on Top,2020-05-15,56,85,0,46,0,10,-11,C Major,4,35vsRRQ79zIyyHPre0IwTu,QZES52097137,1
167,Happy Day In Hell - Lute & Sera Version,MilkyyMelodies,70,5A,52,2024-11-24,03:02,29,,Happy Day In Hell (Lute & Sera Version),2024-04-27,26,22,0,26,0,10,-11,C Minor,3,6V5Ze1nVZkJ4TUNot1KDnk,QZK6M2428796,1
169,Santa Tell Me,Ariana Grande,192,9B,62,2024-11-29,03:24,67,pop,Santa Tell Me,2014-11-24,53,5,0,59,10,20,-7,G Major,4,0lizgQ7Qw35od7CYaoMBZb,USUM71417401,1
170,Santa Tell Me - Sped Up,13Aurora,110,8A,52,2024-11-29,02:56,0,,Santa Tell Me (Sped Up),2023-11-15,83,36,0,52,0,30,-7,A Minor,4,1L3wIicc06sjWKj8ShQcmB,QZNFJ2305968,1
177,All The Things She Said - Sped Up,"t.A.T.u.,Speed Radio,ex7stence",105,1A,89,2024-12-02,02:54,52,,All The Things She Said (Sped Up),2022-09-02,62,11,11,46,0,20,-6,G#/A♭ Minor,4,2m1JNhcHrWOsexYdbqu9Ku,USUM72216061,1
178,All The Things She Said - Nightcore,"NightcoreMuzzic,TommyMuzzic",100,7B,77,2024-12-02,03:08,33,nightcore,All The Things She Said (Nightcore),2024-02-13,51,1,0,51,0,10,-8,F Major,4,3gc6PomeiJ2DzBqRsm09dD,GX8KD2496177,1
179,We Know The Way,"Opetaia Foa'i,Lin-Manuel Miranda,Disney",98,11B,58,2024-12-10,02:21,42,"musicals, ",Moana (Original Motion Picture Soundtrack/Deluxe Edition),2016-11-18,69,36,0,39,0,10,-9,A Major,4,48MuLnDtwvSTj7LgPK0f9Q,USWD11677859,1
182,คุณผู้หญิง,"SPRITE,1ST",120,3B,66,2024-12-15,02:48,38,"thai hip hop, thai pop, thai trap, t-pop",MY TYPE,2024-05-16,88,41,0,91,0,10,-7,C♯/D♭ Major,4,4Tg8uFnZ1fF9Zgixzg7Qv8,TH2DY2400216,1
186,โยนใจให้หมากิน,Takkatan Chollada,134,3A,68,2024-12-23,04:20,0,"luk thung, southern thai music, phleng phuea chiwit, thai pop",โยนใจให้หมากิน - Single,2017-07-27,50,43,0,36,0,10,-4,A#/B♭ Minor,4,5AB1w1QeuRRRWI9iHs7yPW,THG011700526,1
187,ไม่ใช่แฟนทำแทนไม่ได้,Takkatan Chollada,144,11A,56,2024-12-23,04:20,0,"luk thung, southern thai music, phleng phuea chiwit, thai pop",ชุดที่ 2 ถนนค้นฝัน,2007-08-28,65,54,0,40,0,20,-4,F#/G♭ Minor,4,5jxaRadb6f2ZYnksxnSowo,THG010804683,1
188,รักได้ครั้งละคน เชื่อใจได้คนละครั้ง,Takkatan Chollada,138,4A,53,2024-12-23,04:06,0,"luk thung, southern thai music, phleng phuea chiwit, thai pop",ชุดที่ 6 ตั๊กแตน ชลดา รักได้ครั้งละคน เชื่อใจได้คนละครั้ง,2011-12-16,61,64,0,45,0,10,-5,F Minor,3,31eXIpqRQQKvY1px0Q2EfE,THG011101028,1
189,ดอกนีออนบานค่ำ,Takkatan Chollada,130,9B,86,2024-12-23,04:12,0,"luk thung, southern thai music, phleng phuea chiwit, thai pop",ชุดที่ 3 ดอกนีออนบานค่ำ,2008-12-16,68,42,0,95,0,10,-2,G Major,4,6OecW5aQ0Ygt0h5d68XbFG,THG010823815,1
190,ไหง่ง่อง,Takkatan Chollada,148,3B,87,2024-12-23,03:30,0,"luk thung, southern thai music, phleng phuea chiwit, thai pop",ไหง่ง่อง - Single,2017-06-06,58,27,0,79,0,0,-3,C♯/D♭ Major,4,6ljUC3m2n0QHGiR6WzbZs3,THG011700429,1
191,บ่งึดจักเม็ด,Takkatan Chollada,139,12A,81,2024-12-23,04:10,0,"luk thung, southern thai music, phleng phuea chiwit, thai pop",บ่งึดจักเม็ด - Single,2018-10-17,68,1,0,85,0,0,-5,C♯/D♭ Minor,4,3N1azRXYSJHkG49oEqH8WD,THG011800711,1
193,นาทีเดียวเพื่อรัก ทั้งชีวิตเพื่อลืม,Takkatan Chollada,136,8B,43,2024-12-23,04:35,0,"luk thung, southern thai music, phleng phuea chiwit, thai pop",ชุดที่ 7 นาทีเดียวเพื่อรัก ทั้งชีวิตเพื่อลืม,2013-06-27,59,50,0,33,0,10,-10,C Major,4,6qzouHYiLq6rYB0JferUu8,THG011300447,1
195,Don't Let Me Down,"The Chainsmokers,Daya",160,1B,87,2024-12-23,03:28,86,,Don't Let Me Down,2016-02-05,53,16,1,43,10,10,-5,B Major,4,1i1fxkWeaMmKEB4T7zqbzK,USQX91600011,1
197,Last Christmas,Ariana Grande,206,10B,80,2024-12-24,03:23,57,pop,Christmas Kisses,2013-01-01,50,13,0,79,0,10,-3,D Major,4,5xDrO9DEDJGUQGfyoHvgDJ,USUM71318388,1
198,Jingle Bell Rock,Bobby Helms,120,10B,42,2024-12-24,02:10,64,"christmas, villancicos",Jingle Bell Rock/Captain Santa Claus (And His Reindeer Space Patrol),1957-12-02,75,64,0,81,0,0,-8,D Major,4,7vQbuQcyTflfCIOu3Uzzya,USMC15746480,1
201,เชือกวิเศษ,Labanoon,136,10B,61,2024-12-30,04:22,0,"thai rock, southern thai music, phleng phuea chiwit, luk thung, thai pop, t-pop",เชือกวิเศษ - Single,2015-08-27,55,30,0,33,0,10,-5,D Major,4,4k7NfGt5cQ0USgLBwadXSL,THG011500324,1
202,เหมือนผักเหมือนปลา,L.กฮ.,120,5A,85,2024-12-30,03:22,0,"southern thai music, luk thung, phleng phuea chiwit, thai rock, thai pop",L.กฮ.,2021-02-24,83,32,0,90,0,0,-3,C Minor,4,0ciMzcRo0jyoHAKJfenm3v,THTMG1900210,1
203,มหาลัยวัวชน,วงพัทลุง พาราฮัท,145,11B,62,2024-12-30,04:17,54,"southern thai music, luk thung, phleng phuea chiwit, thai rock",มหาลัยวัวชน,2014-01-11,65,53,0,40,0,0,-4,A Major,4,32w2eGrHTHkhZEBsymyTrk,DGA052346741,1
212,La La La,"Naughty Boy,Sam Smith",125,11A,68,2025-01-09,03:40,70,soft pop,La La La,2013-01-01,75,11,0,25,0,10,-4,F#/G♭ Minor,4,52gvlDnre9craz9dKGObp8,GBAAA1300148,2
217,Ride or Die,Jeff Satur,122,6A,71,2025-01-12,02:49,62,"t-pop, thai pop",Ride or Die,2025-01-10,65,0,0,22,0,30,-6,G Minor,4,1MARJrjeD1y6JXeTVJALGv,THW092404212,1
219,Jingle Bells - Remastered 1999,Frank Sinatra,175,4B,34,2025-01-15,02:00,51,"christmas, big band, adult standards, swing music, jazz, vocal jazz",A Jolly Christmas From Frank Sinatra,1957-09,51,73,0,95,0,10,-13,G#/A♭ Major,4,4HEOgBHRCExyYVeTyrXsnL,USCA29900545,1
222,แพ้คนน่ารัก,ยิ้ม อาร์ สยาม,133,9B,97,2025-01-25,04:21,0,"luk thung, southern thai music, phleng phuea chiwit, thai pop, t-pop",แพ้คนน่ารัก,2017-03-02,63,8,0,59,10,0,-4,G Major,4,0ykkXc1h7kIgNuCyJ5cBKX,THRSP1231093,1
225,The Good Part,AJR,186,7B,47,2025-02-01,03:47,59,,The Click,2017-06-30,29,9,0,58,0,30,-4,F Major,4,0dgrFwOa0RrFzWcM0azTzx,QMRSZ1701239,1
226,Equestria Girls (Cafeteria Song),"Twilight Sparkle,My Little Pony",112,12B,73,2025-02-02,02:53,60,,Equestria Girls: Original Motion Picture Soundtrack,2014-09-23,77,5,0,86,0,0,-6,E Major,4,4CEajAOGBNjCH1OdSJtaR2,USQX91600652,1
227,หนูไม่รู้,พุ่มพวง ดวงจันทร์,141,9B,72,2025-02-06,03:10,30,"luk thung, phleng phuea chiwit, thai pop","10 ปี พุ่มพวง ดวงจันทร์ ชุด, Vol. 1",2002-05-01,75,40,0,89,0,10,-11,G Major,4,5Hyd7T4tTejAo5csH0eFZU,THTOP0200063,1
228,กระแซะเข้ามาซิ,พุ่มพวง ดวงจันทร์,136,7A,61,2025-02-08,03:00,34,"luk thung, phleng phuea chiwit, thai pop","10 ปี พุ่มพวง ดวงจันทร์ ชุด, Vol. 1",2002-05-01,75,26,1,80,0,20,-12,D Minor,4,4wYwB3fZzd5edl8Jfo9E68,THTOP0200060,1
229,นักร้องบ้านนอก,พุ่มพวง ดวงจันทร์,127,6A,40,2025-02-08,04:12,31,"luk thung, phleng phuea chiwit, thai pop","10 ปี พุ่มพวง ดวงจันทร์ ชุด, Vol. 2",2002-05-01,55,75,0,43,0,40,-10,G Minor,4,1tkOrWM7Fiakt0oTHdg7nT,THTOP0200067,2
230,ผู้ชายในฝัน,พุ่มพวง ดวงจันทร์,140,6A,66,2025-02-08,03:10,33,"luk thung, phleng phuea chiwit, thai pop","10 ปี พุ่มพวง ดวงจันทร์ ชุด, Vol. 1",2002-05-01,73,58,0,67,0,0,-11,G Minor,4,6vfavCrwiV4LUucN7zfdMq,THTOP0200057,1
231,นัดพบหน้าอำเภอ,พุ่มพวง ดวงจันทร์,156,6A,58,2025-02-08,02:45,21,"luk thung, phleng phuea chiwit, thai pop","10 ปี พุ่มพวง ดวงจันทร์ ชุด, Vol. 1",2002-05-01,50,65,0,81,10,60,-9,G Minor,4,57SzOxvF7P116KG5JbkC33,THTOP0200059,1
232,สาวนาสั่งแฟน,พุ่มพวง ดวงจันทร์,86,6A,42,2025-02-08,02:31,28,"luk thung, phleng phuea chiwit, thai pop","10 ปี พุ่มพวง ดวงจันทร์ ชุด, Vol. 1",2002-05-01,53,65,0,50,0,70,-10,G Minor,4,6NJm3czzvgsGYvbqPCJbGn,THTOP0200058,1
233,ดาวเรืองดาวโรย,พุ่มพวง ดวงจันทร์,173,6B,44,2025-02-08,02:59,19,"luk thung, phleng phuea chiwit, thai pop","10 ปี พุ่มพวง ดวงจันทร์ ชุด, Vol. 2",2002-05-01,34,37,4,50,0,30,-11,A#/B♭ Major,4,7D6PqkQGtjfayOOD6W6aVR,THTOP0200070,1
234,นักร้องบ้านนอก,พุ่มพวง ดวงจันทร์,126,7A,47,2025-02-08,04:11,12,"luk thung, phleng phuea chiwit, thai pop","พุ่มพวง ดวงจันทร์, Vol. 4",2006-00-00,41,72,0,54,0,20,-6,D Minor,4,0vfe3Q82dbMUAXLqQmYCzX,THOCM1453255,2
236,ลูกคุณหนู (feat. PUN),"MEYOU,PUN",120,11B,55,2025-02-09,03:48,60,"thai pop, t-pop, thai hip hop, thai indie pop",ลูกคุณหนู (feat. PUN),2024-02-29,84,11,0,23,0,10,-9,A Major,4,0ZG0pcD78WR2LoJvBRFq0p,THG012400055,1
237,ลอยทะเล (Original by Joey Boy) (feat. NARA THEPNUPA & GUYGEEGEE),"CDGuntee,NARA THEPNUPA,GUYGEEGEE",107,8B,71,2025-02-09,03:02,49,"thai hip hop, t-pop, thai pop, thai trap",Hits Different,2024-12-20,58,51,0,25,10,30,-7,C Major,4,3lEKVsTevzcoffF6uSudZe,THS082400350,1
238,ติดฝน,PiXXiE,174,5B,48,2025-02-09,03:16,24,"t-pop, thai pop",rain,2023-12-07,71,73,0,45,0,20,-5,D#/E♭ Major,3,6rk1rGqpNXTeu7kVsB049F,DGA0P2320194,1
239,I JUST WANNA PEN FAN YOU DAI BOR ? (อ้ายจัสวอนน่าเป็นแฟนยูได้บ่ ?),Singto Numchok,88,12A,56,2025-02-09,03:48,46,"thai pop, luk thung, t-pop, southern thai music, thai rock, thai hip hop, phleng phuea chiwit",I JUST WANNA PEN FAN YOU DAI BOR ? (อ้ายจัสวอนน่าเป็นแฟนยูได้บ่ ?),2021-10-28,78,12,0,83,10,20,-7,C♯/D♭ Minor,4,6scZwksJmvbwBzlqgdqfvL,FRX872106151,1
241,Michi Teyu Ku (Overflowing),Fujii Kaze,144,11B,59,2025-02-13,05:10,60,j-pop,Michi Teyu Ku (Overflowing),2024-03-14,56,47,5,43,0,10,-8,A Major,4,4hsEFcCA7AL5hlKG4PRp2Z,JPPO02400480,1
244,Garden,Fujii Kaze,138,12B,53,2025-02-13,03:49,62,j-pop,LOVE ALL SERVE ALL,2022-03-23,59,9,0,58,0,10,-8,E Major,4,2vMc8rqFmqs7RFi8NDx0CJ,JPPO02200423,1
245,Hedemo Ne-Yo - LASA edit,Fujii Kaze,176,8B,86,2025-02-13,03:08,50,j-pop,LOVE ALL SERVE ALL,2022-03-23,51,6,0,65,10,30,-6,C Major,4,4Lrz9Fg8L1yncuCjjKjD4D,JPPO02200421,1
246,Bad Girls Like You - English Version,"Tobii,DOLLA",100,9A,58,2025-02-15,03:06,52,"t-pop, thai pop, thai hip hop, malay, malaysian pop, malay pop, malay rap",Bad Girls Like You (English Version),2025-01-30,68,3,0,45,0,10,-9,E Minor,4,3oKi7Fp9JhDLTKaW6fZLwO,THUM72500019,1
247,สิงึดติ,เต๊ะ ตระกูลตอ,126,4B,68,2025-02-16,03:58,46,"luk thung, southern thai music, phleng phuea chiwit",สิงึดติ,2018-11-21,74,6,0,80,0,10,-6,G#/A♭ Major,4,3ZmTrq7X2bxYbK95mZTXzs,FRX452003278,1
248,ถามผิดมั้ง,Waii,128,11A,77,2025-02-17,03:34,1,"t-pop, thai pop",ถามผิดมั้ง,2014-04-17,68,23,0,26,0,0,-2,F#/G♭ Minor,4,4QK8mwqQYpr7S0sWJUGYpF,THRSP1229318,1
249,คิดมาก,Palmy,129,8B,70,2025-02-17,03:38,0,"thai pop, thai rock, t-pop, luk thung",PALMY GREATEST HITS,2014-03-27,62,7,0,85,0,0,-6,C Major,4,7mjmf9AoNdR2Vrihojtaty,THG011100550,1
250,รักไม่ต้องการเวลา (เพลงประกอบภาพยนตร์ กวน มึน โฮ),Nuengthida Sophon,147,6B,43,2025-02-17,04:18,0,"thai pop, luk thung, t-pop",เพลงประกอบภาพยนตร์ กวน มึน โฮ,2010-08-16,45,77,0,25,0,10,-8,A#/B♭ Major,4,4fCNtXqSSQTCDCB0JEHH85,THG011000651,1
251,ใจออกอาการ,บ่าววี,150,10B,63,2025-02-18,03:57,46,"southern thai music, luk thung, phleng phuea chiwit, thai rock",บ่าววี 6,2012-06-01,48,24,0,30,0,20,-3,D Major,4,5xT9l0zrdwJAFyzohLCjDw,THRSP1225290,1
252,กระแซะเข้ามาซิ (เพลงประกอบภาพยนตร์ พุ่มพวง),Paowalee Pornpimon,134,9A,71,2025-02-18,02:57,0,"luk thung, phleng phuea chiwit, thai rock, southern thai music, thai pop, thai hip hop",เพลงประกอบภาพยนตร์ พุ่มพวง,2011-06-30,75,30,0,98,0,0,-5,E Minor,4,72IYdAAC6osDKihgRCQFIa,THG011200954,1
253,ยิ่งเหย่า ยิ่งหรอย,บ่าววี,134,6B,90,2025-02-23,04:06,47,"southern thai music, luk thung, phleng phuea chiwit, thai rock",บ่าววี 5,2011-01-27,71,13,0,92,0,20,-2,A#/B♭ Major,4,1obUe0bq7V0JfGnpBBfsp8,THRSP1224632,1
254,ไม่มีประโยชน์,บ่าววี,140,11A,50,2025-02-23,04:15,49,"southern thai music, luk thung, phleng phuea chiwit, thai rock",บ่าววี 4,2009-11-29,55,68,0,35,0,10,-6,F#/G♭ Minor,4,6xfMfmT9wI6vksfgnkDF9Q,THRSP1224083,1
255,ไม่อยากให้ดาวต้องมาเปื้อนดิน,บ่าววี,140,9A,55,2025-02-23,04:17,47,"southern thai music, luk thung, phleng phuea chiwit, thai rock",บ่าววี 4,2009-11-29,59,24,0,26,0,30,-3,E Minor,4,2XPCd3tRQgNUQ7NjqtYKhV,THRSP1219117,1
256,เชือกผูกตาย ใจผูกพัน,บ่าววี,140,12A,70,2025-02-23,04:18,41,"southern thai music, luk thung, phleng phuea chiwit, thai rock",บ่าววี 6,2012-06-01,56,55,0,49,0,10,-4,C♯/D♭ Minor,4,6eMlKY8KkF0NKozT3W0Lmr,THRSP1225303,1
257,ทุกหยาดเหงื่อเพื่อเธอ,บ่าววี,146,5B,70,2025-02-23,04:12,53,"southern thai music, luk thung, phleng phuea chiwit, thai rock",บ่าววี 5,2011-01-27,52,13,0,56,0,0,-3,D#/E♭ Major,4,6P0VtP7vDzo3XHhfeYQBsD,THRSP1224629,1
258,จะรักซะให้บ้า,บ่าววี,130,11B,84,2025-02-23,03:25,42,"southern thai music, luk thung, phleng phuea chiwit, thai rock",บ่าววี,2005-11-10,75,43,0,67,0,10,-4,A Major,4,4VMKkVe7K8eJsDO9slGv5Y,THRSP1208539,1
260,Why Don't You Stay (WorldTour Ver.),Jeff Satur,130,9B,26,2025-02-23,04:16,54,"t-pop, thai pop",Why Don't You Stay (WorldTour Ver.),2022-08-08,35,85,0,43,0,20,-7,G Major,4,5zav9TbX94CL4JScexrMmf,THTRD2200034,1
261,แมนๆไปเลย (Now or Never),Marc,129,3B,85,2025-02-25,03:36,44,"t-pop, thai pop",แมนๆไปเลย (Now or Never),2014-12-09,82,1,0,92,0,0,-4,C♯/D♭ Major,4,4IkBfmme65CsEG0v8WSYBb,THRSP1229810,1
262,เตือนแล้วนะ (Love Warning),THIRD,127,9B,73,2025-02-25,03:34,54,"t-pop, thai pop",เตือนแล้วนะ,2016-01-22,74,3,0,65,0,10,-6,G Major,4,5IU4NKQKDif2ERnW3ilekf,THRSP1230503,1
264,ถ้าเธอรักใครคนหนึ่ง - เพลงประกอบภาพยนตร์  บุพเพสันนิวาส 2 ,Ink Waruntorn,72,5B,46,2025-02-25,04:06,56,"thai pop, t-pop, thai indie pop",ถ้าเธอรักใครคนหนึ่ง (เพลงประกอบภาพยนตร์  บุพเพสันนิวาส 2 ),2022-07-14,23,68,0,33,0,10,-9,D#/E♭ Major,4,2dUp7L6A8Lad0gEP5Cne5Q,THG012200296,1
265,อ้ายมันคนซั่ว (ອ້າຍມັນຄົນຊົ່ວ),มอส คำหมากบิน,136,12A,59,2025-03-02,04:51,13,"luk thung, southern thai music, phleng phuea chiwit, thai rock, thai pop",อ้ายมันคนซั่ว (ອ້າຍມັນຄົນຊົ່ວ),2020-07-26,53,45,0,22,0,30,-7,C♯/D♭ Minor,4,4XXLLNnNvGKbdRMuUA6cN1,THSOH2004710,1
266,วันนี้คือพรุ่งนี้ของเมื่อวาน (Loop),Jeff Satur,125,10B,43,2025-03-09,04:26,43,"t-pop, thai pop",Space Shuttle No.8,2024-02-08,60,55,0,28,0,10,-10,D Major,4,2hvR9aW5crYulF5fmlRFoQ,THW092200448,1
269,ทำไมมันยาก (Complicated),Jeff Satur,83,7B,50,2025-03-11,02:49,40,"t-pop, thai pop",Space Shuttle No.8,2024-02-08,67,41,32,17,0,20,-9,F Major,4,3wBb4y3832g8cDqCyiR3xI,THW092200053,1
270,Dynasty,MIIA,124,1A,59,2025-03-11,03:45,75,,Dynasty,2015-09-22,49,26,0,30,0,0,-4,G#/A♭ Minor,4,37G4GK7vIzFjGWsDTWcA85,US43C1500932,1
271,Dynamite,BTS,114,11A,77,2025-03-11,03:19,68,k-pop,Dynamite (DayTime Version),2020-08-28,75,1,0,74,10,0,-4,F#/G♭ Minor,4,72IwoG8tqvIWV10IHjpNNA,QM7282022872,6
273,Dynasty (Orchestral Version),MIIA,124,1A,36,2025-03-11,03:56,54,,Dynasty (Orchestral Version),2024-06-21,32,66,0,23,0,10,-7,G#/A♭ Minor,4,4nHB2FqaESnakL88llJ0hm,USA2P2434104,1
274,พ่อเนื้อทอง,Paowalee Pornpimon,124,8B,47,2025-03-13,04:07,0,"luk thung, phleng phuea chiwit, thai rock, southern thai music, thai pop, thai hip hop",พ่อเนื้อทอง - Single,2023-01-12,59,53,0,40,0,0,-8,C Major,4,1opc6TmpOwIImZv6jNNtDF,THG012300000,1
275,Loop (ฉันจึงวนกลับมา),ASIA7,98,4B,75,2025-03-18,03:50,54,"t-pop, thai pop, luk thung",Loop (ฉันจึงวนกลับมา),2024-06-04,61,33,0,50,0,10,-5,G#/A♭ Major,4,0KPwJv67axQ02t6gI2sw2X,THG012400238,1
276,เอวติดไฟ,Bear Knuckle,124,3A,79,2025-03-18,03:15,48,"thai hip hop, thai pop, t-pop, luk thung",เอวติดไฟ,2021-03-24,94,1,0,97,10,10,-5,A#/B♭ Minor,4,6LyEPpvkmI2ATOAgdKyWnf,FR2X42183099,1
278,บังอร,SPRITE,125,8B,71,2025-03-20,03:07,52,"thai hip hop, thai pop, thai trap, t-pop",บังอร,2021-06-30,76,26,0,62,0,10,-5,C Major,4,1JUxXaTW7ihP7lnlaJbhb1,TH2DY2100088,1
281,I Like It,Tobii,130,4A,56,2025-03-27,03:15,36,"t-pop, thai pop, thai hip hop",I Like It,2023-03-27,70,26,0,53,0,10,-8,F Minor,4,2SXLt3lXxlx7na4Y6FBSkX,FRX202376077,1
282,แจว,"JRBUBBLEGUM,BIZCUITBEER,GUNNER",133,11B,87,2025-03-27,03:41,43,"t-pop, thai hip hop, thai pop, luk thung, thai trap",แจว,2025-03-14,85,30,0,59,0,10,-6,A Major,4,5nzW3LYgwExwhaiKRet9nz,FR2X42585463,1
283,มีแต่ลิฟต์,"อุ๋ย บุดดาเบลส,GUNNER,JOE TOSSAKAN,POM CHLLY",130,5A,71,2025-03-27,03:32,48,"thai hip hop, thai pop, t-pop, thai trap, ",มีแต่ลิฟต์,2024-12-18,89,10,0,56,0,10,-7,C Minor,4,4wXT43BAe7vI6OjdrU6hQo,DGA0S2495447,1
284,หม่ำ-เท่ง-โหน่ง,"GUNNER,Mixie Mixx,BIGSLP",132,1B,90,2025-03-27,02:16,47,"thai hip hop, t-pop, thai trap, thai pop",หม่ำ-เท่ง-โหน่ง,2024-03-17,81,35,0,67,20,0,-6,B Major,4,5yRq6luH6OhhN8lS4uE00C,FRX202451393,1
285,คนเลว 2024,"GUNNER,BIGSLP,Mixie Mixx",120,3B,70,2025-03-28,03:08,41,"thai hip hop, t-pop, thai trap, thai pop",คนเลว 2024,2024-08-31,86,1,0,71,10,0,-8,C♯/D♭ Major,4,6NcbNVg2MUDAAObkKrNTw2,DGA0M2466940,1
286,NO DATE,"BIGSLP,GUNNER",113,3B,79,2025-03-28,02:30,42,"thai hip hop, thai trap, thai pop, t-pop",NO DATE,2022-05-25,94,5,0,74,10,0,-8,C♯/D♭ Major,4,5DvtrFhy0DrbOIFxgaoaeE,FRX202209691,1
287,กุหลาบ,"F.HERO,Kantong Tungngern,Saran",124,11B,68,2025-03-30,03:55,64,"thai hip hop, thai pop, luk thung, t-pop, thai trap, k-pop, southern thai music, phleng phuea chiwit",กุหลาบ,2025-02-12,81,59,0,73,0,10,-5,A Major,4,1uFvvFnus5WZFizuRH02Q0,FR2X42523798,1
288,เปิดเพลงไหน เปิดเมื่อไหร่ ก็ยังสวยงาม,Tattoo Colour,165,10A,91,2025-03-30,02:40,50,"thai pop, thai rock, t-pop",ชุดที่ 8 จงเพราะ,2008-00-00,64,14,0,82,0,10,-4,B Minor,4,1v7RbmAqVN9owqISrwN2jG,THSM10500200,1
