mbti,function_pair,playlist_name,playlist_id,track_count,danceability_mean,danceability_stdev,energy_mean,energy_stdev,loudness_mean,loudness_stdev,mode_mean,mode_stdev,speechiness_mean,speechiness_stdev,acousticness_mean,acousticness_stdev,liveness_mean,liveness_stdev,valence_mean,valence_stdev,tempo_mean,tempo_stdev,instrumentalness_mean,instrumentalness_stdev,cminor_count,cmajor_count,csharp_dbminor_count,csharp_dbmajor_count,dmajor_count,dsharp_ebminor_count,dsharp_ebmajor_count,emajor_count,fminor_count,fmajor_count,fsharp_gbminor_count,fsharp_gbmajor_count,gminor_count,gmajor_count,gsharp_abminor_count,gsharp_abmajor_count,amajor_count,asharp_bbminor_count,asharp_bbmajor_count,bminor_count,bmajor_count,dminor_count,eminor_count,aminor_count
ENTJ,NT,Entj,3Sn9xtevHe8wjQhchrPOfP,11,0.627454545,0.114691206,0.649636364,0.154389943,-6.887727273,2.161764515,0.363636364,0.504524979,0.103909091,0.070658636,0.184458182,0.177286537,0.1302,0.0604582,0.431727273,0.136845965,126.7722727,24.801686,0.026770142,0.067057876,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,3.0
ENTJ,NT,entj.,4yGpGpO5deQs3b3EOUJGyI,50,0.54638,0.131943385,0.79702,0.163045191,-5.72796,2.689955276,0.46,0.503457434,0.07078,0.050187538,0.135788134,0.205973475,0.210364,0.169011988,0.50203,0.195674981,124.04572,30.43945623,0.029778953,0.11523514,3.0,3.0,2.0,4.0,2.0,0.0,0.0,2.0,1.0,2.0,2.0,1.0,6.0,3.0,1.0,2.0,4.0,2.0,0.0,2.0,0.0,1.0,4.0,3.0
ENTJ,NT,Entj 🎧,3xB0B2WRZFqf8FPbyJGKn3,9,0.67,0.175422347,0.714777778,0.228763403,-5.156444444,1.874989207,0.222222222,0.440958552,0.142344444,0.084324909,0.128244444,0.19425796,0.165677778,0.108468426,0.599888889,0.210710373,113.2307778,21.39360069,0.022212223,0.046545147,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0
ENTJ,NT,ENTJ-A,12gDg5rKNGh8osx5MVc9TD,50,0.7774,0.11766764,0.68628,0.133890305,-5.6825,1.628795777,0.58,0.498569382,0.181932,0.109896074,0.09920958,0.122885206,0.218278,0.152426277,0.56529,0.202832043,128.36836,26.31569571,0.003428052,0.018547097,1.0,0.0,2.0,6.0,3.0,1.0,1.0,2.0,3.0,1.0,2.0,1.0,1.0,5.0,1.0,5.0,2.0,2.0,1.0,3.0,2.0,1.0,0.0,4.0
ENTJ,NT,ENTJ: para recordar quien soy,5USHFQBPYYQDdIJYnTqt2V,8,0.74,0.077455978,0.727,0.168511975,-5.147,3.529546187,0.875,0.353553391,0.05985,0.027819366,0.109957375,0.161633923,0.1520375,0.083651043,0.54675,0.267440113,124.167375,22.156956,0.523,0.385530432,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENTJ,NT,ENTJ,5OoW7sNm826iCOBJi6Aeih,50,0.62658,0.160607786,0.67022,0.180503976,-6.19834,2.989941591,0.48,0.50467205,0.079468,0.065077487,0.15523978,0.232278598,0.18305,0.158228395,0.473972,0.2389507,120.22478,25.99008737,0.026666438,0.125454325,3.0,5.0,1.0,1.0,3.0,0.0,3.0,0.0,4.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,3.0,4.0,1.0,3.0,2.0,2.0,1.0,4.0
ENTJ,NT,ENTJ,7bmP2zcudk7W19obqJXwWZ,27,0.778444444,0.076407477,0.609222222,0.107898932,-6.715925926,1.685093787,0.37037037,0.492102878,0.138222222,0.090707112,0.176223407,0.131794564,0.175977778,0.156964568,0.481111111,0.205077721,120.2348889,26.61522996,0.027384379,0.142217824,3.0,3.0,1.0,2.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,3.0,2.0,0.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0,2.0,1.0
ENTJ,NT,kpop songs that are ENTJ,5CvpzJq0NmzxRyeRRaDVsX,50,0.69372,0.095793366,0.82254,0.101112427,-3.57152,1.500732151,0.42,0.498569382,0.114936,0.076759239,0.0803008,0.091012084,0.232742,0.172073709,0.58154,0.177520129,124.27188,25.13973591,0.000174664,0.000747572,2.0,0.0,1.0,3.0,5.0,1.0,0.0,0.0,3.0,0.0,4.0,2.0,2.0,5.0,2.0,3.0,1.0,3.0,0.0,5.0,2.0,0.0,6.0,0.0
ENTJ,NT,entj  mf,28JV3B7jDSj0WsY4W4MdvD,43,0.61627907,0.127607345,0.789837209,0.107963382,-4.716860465,1.712919891,0.441860465,0.502485517,0.158906977,0.129312288,0.094673628,0.129369592,0.239397674,0.171329042,0.469023256,0.21536862,134.4483256,30.92113988,0.007328573,0.036721491,0.0,1.0,3.0,5.0,5.0,1.0,0.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,4.0,0.0,4.0,0.0,1.0,4.0,1.0
ENTJ,NT,Entj woman,4KXhC0J8uGz5O833q0KYKX,19,0.742947368,0.149104167,0.690315789,0.200717063,-6.040052632,3.488072334,0.421052632,0.507257274,0.110005263,0.082917278,0.182794526,0.225091446,0.155157895,0.088485927,0.620421053,0.265031511,128.6487368,28.46722159,0.012238313,0.050120258,0.0,0.0,2.0,0.0,2.0,0.0,0.0,2.0,1.0,0.0,0.0,3.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,3.0,0.0
ENTJ,NT,ENTJ (Kpop),6l6VNiQ1OQm6FNKYNFMQN3,50,0.69322,0.087929538,0.83084,0.092774988,-3.9809,1.495820071,0.42,0.498569382,0.09912,0.070402496,0.08391784,0.103437549,0.215894,0.16062374,0.57026,0.206377978,121.33252,21.63254794,0.003475818,0.022669275,1.0,0.0,3.0,5.0,2.0,2.0,0.0,0.0,2.0,0.0,4.0,3.0,2.0,6.0,1.0,2.0,0.0,3.0,0.0,4.0,3.0,2.0,4.0,1.0
ENTJ,NT,ENTJ,4bZLMJ10g2GngibRydjJyf,50,0.55892,0.117110595,0.78154,0.115067364,-4.97618,1.601073284,0.44,0.501426536,0.079936,0.057095844,0.08307604,0.114860899,0.20689,0.145699046,0.4919,0.185298463,118.6791,31.15592499,0.004936633,0.030985979,0.0,3.0,4.0,0.0,4.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,4.0,0.0,0.0,1.0,3.0,2.0,3.0,6.0,3.0
ENTJ,NT,entj,1f3cotFMUZ0Zn29MgNsNQO,27,0.675666667,0.164341343,0.704111111,0.129088024,-5.584074074,1.642670128,0.592592593,0.500711744,0.084525926,0.067783499,0.171941481,0.20538854,0.177062963,0.131043578,0.576918519,0.184078104,125.2661852,27.81327282,0.021249905,0.097323312,1.0,2.0,0.0,3.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0,0.0,3.0,0.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,0.0,3.0
ENTJ,NT,ENTJ,7aN4KT1hyLEtYI8PiYjA8q,21,0.592428571,0.146600672,0.645380952,0.166415587,-7.639285714,2.264519202,0.238095238,0.43643578,0.126909524,0.105688253,0.211638952,0.185421068,0.137138095,0.087907761,0.384547619,0.207004825,126.6619048,31.53468937,0.078546527,0.206683045,3.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,3.0,1.0,0.0,1.0,1.0,2.0,0.0,1.0,0.0,1.0,1.0,2.0
ENTJ,NT,KPOP ENTJ THINGS!,2sKiFwD5m5ek5vPZsMBNXs,23,0.666043478,0.105935863,0.823,0.113231862,-3.12026087,1.472736884,0.217391304,0.421741168,0.104126087,0.075103385,0.074607826,0.081731308,0.262765217,0.213515119,0.56326087,0.160645634,132.0785217,22.65487093,6.79e-05,0.000221786,0.0,1.0,3.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,3.0,0.0,1.0,1.0,0.0,6.0,0.0
ENTJ,NT,infj entj vibes,0OBcChQ6f0dRk2ldoBkQCG,50,0.55476,0.139773514,0.62304,0.17469892,-6.48526,2.237917361,0.38,0.490314351,0.089848,0.084915803,0.211998472,0.229865484,0.200318,0.148845561,0.38498,0.193202009,123.3539,30.04465214,0.050250094,0.123648302,3.0,4.0,5.0,2.0,2.0,0.0,1.0,0.0,0.0,1.0,4.0,3.0,3.0,0.0,0.0,3.0,0.0,3.0,1.0,3.0,2.0,3.0,3.0,4.0
ENTJ,NT,ENTJ,6Fe5ZE38feE5svYtqYUxJq,15,0.6668,0.143172823,0.747133333,0.146271209,-5.198533333,1.650989611,0.6,0.507092553,0.141506667,0.145965199,0.15279,0.161438267,0.18388,0.147536398,0.548926667,0.247005918,128.8270667,35.05288785,0.000215426,0.000755176,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,0.0,2.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
ENTJ,NT,My ENTJ's ass,0u07LOghitjlZyXljr0tNk,50,0.61116,0.120626656,0.65612,0.130713371,-5.7232,1.640462329,0.38,0.490314351,0.083312,0.069378452,0.17485652,0.181140246,0.194724,0.149189367,0.44562,0.164420056,125.44648,33.46932176,0.003349334,0.01716657,4.0,5.0,3.0,2.0,5.0,1.0,0.0,0.0,2.0,0.0,1.0,4.0,4.0,1.0,1.0,0.0,1.0,4.0,1.0,1.0,0.0,3.0,2.0,5.0
ENTJ,NT,𝘌𝘕𝘛𝘑,1P4vq8xfmXygMVDD82IvFf,50,0.44578,0.171355852,0.45977,0.271541731,-10.15386,5.005460072,0.3,0.46291005,0.0442,0.022731682,0.4968954,0.352955054,0.204312,0.188965426,0.308348,0.217865026,119.58304,38.0019833,0.058762771,0.16860664,2.0,1.0,3.0,5.0,1.0,3.0,1.0,1.0,2.0,1.0,2.0,1.0,3.0,1.0,0.0,2.0,0.0,2.0,1.0,7.0,0.0,3.0,5.0,3.0
ENTJ,NT,ENTJ,4RfPhTOmxkoFa6mCj1AToc,50,0.69074,0.118540927,0.77024,0.144335714,-5.15958,1.72535907,0.48,0.50467205,0.120184,0.089391376,0.1489056,0.145113987,0.20465,0.125590215,0.56458,0.190529883,126.16402,24.26192772,0.000234396,0.00066561,0.0,2.0,1.0,1.0,2.0,0.0,2.0,0.0,0.0,1.0,1.0,2.0,0.0,4.0,0.0,7.0,2.0,8.0,0.0,1.0,1.0,1.0,9.0,5.0
ENTJ,NT,ENTJ reminder,1GxhPveCeMPuANtfsVufFT,33,0.659909091,0.116882784,0.776212121,0.149670003,-4.973030303,2.024712379,0.333333333,0.478713554,0.086387879,0.072830809,0.076008364,0.109158597,0.194687879,0.151915566,0.552909091,0.214412477,129.494,27.33709091,0.0189343,0.066784518,2.0,1.0,2.0,0.0,2.0,0.0,1.0,2.0,1.0,0.0,1.0,0.0,2.0,1.0,0.0,1.0,3.0,2.0,0.0,8.0,0.0,2.0,1.0,1.0
ENTJ,NT,Entj vibes,6aabzYAoi2N2lUHVwfIdWh,50,0.67624,0.134601689,0.6379,0.166352864,-6.55054,2.519699449,0.36,0.484873221,0.123906,0.097884341,0.16995964,0.172146197,0.16165,0.097501033,0.467606,0.210324453,118.25618,29.55219452,0.018135203,0.071745419,3.0,3.0,4.0,1.0,5.0,0.0,0.0,1.0,3.0,0.0,1.0,1.0,0.0,3.0,3.0,2.0,1.0,4.0,0.0,5.0,1.0,2.0,6.0,1.0
ENTJ,NT,ENTJ VIBEZZ,0Pb2qdWBncMgLsgFeXhZCf,23,0.697086957,0.116210981,0.741130435,0.203346168,-5.923826087,3.379480039,0.782608696,0.421741168,0.103608696,0.090354181,0.129916391,0.177928426,0.236021739,0.19238065,0.524313043,0.237726503,120.8778696,16.7784881,0.30087457,0.394088097,0.0,2.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,3.0,0.0,1.0,2.0,2.0,2.0,0.0,2.0,1.0,0.0,0.0
ENTJ,NT,"high achiever, don’t you see?",6eTDbfS4dIdRHU9UNAfall,50,0.69634,0.117743687,0.69472,0.138693031,-5.84638,1.971016747,0.48,0.50467205,0.10549,0.061885122,0.1074789,0.130158064,0.151272,0.10454803,0.544548,0.23843391,124.10722,30.02509685,0.011823694,0.051612289,5.0,5.0,2.0,4.0,4.0,0.0,1.0,1.0,4.0,0.0,2.0,1.0,1.0,2.0,0.0,2.0,2.0,2.0,1.0,5.0,1.0,1.0,3.0,1.0
ENTJ,NT,ENTJ,22oTJe8aAoXKEcgUBD9qfQ,50,0.69676,0.176644525,0.74864,0.146771342,-5.90246,2.034693972,0.56,0.501426536,0.144818,0.103563376,0.08870098,0.147480734,0.17923,0.151138762,0.6031,0.224949269,125.1055,28.73313432,0.032067894,0.150825852,1.0,3.0,3.0,9.0,1.0,0.0,1.0,1.0,2.0,0.0,2.0,2.0,1.0,3.0,3.0,2.0,3.0,4.0,2.0,1.0,1.0,1.0,3.0,1.0
ENTJ,NT,ENTJ vibes,00yQgcqxt0YmtzaTvkRPCY,25,0.63456,0.138298614,0.69516,0.173048086,-5.88244,2.472097896,0.4,0.5,0.057148,0.047643023,0.12154116,0.156902765,0.14858,0.095930761,0.58468,0.183221114,119.31696,30.80304081,0.043927164,0.121390652,2.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,0.0,3.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,3.0,3.0,3.0
ENTJ,NT,who is entj?,0wCDSmpHWIXzO67XLIUMCZ,50,0.59484,0.158204899,0.68326,0.153202921,-6.39224,2.496213676,0.3,0.46291005,0.091278,0.092452866,0.17929968,0.221402214,0.191644,0.118659264,0.434522,0.209961718,116.54724,25.60784223,0.081660623,0.200772504,2.0,0.0,3.0,3.0,2.0,0.0,1.0,0.0,4.0,1.0,2.0,0.0,3.0,1.0,4.0,4.0,1.0,2.0,2.0,2.0,0.0,1.0,3.0,9.0
ENTJ,NT,entj-a,44veHz5sljtVjgpHcvohdF,50,0.72778,0.136001694,0.7149,0.123546447,-5.1975,1.504005241,0.62,0.490314351,0.121368,0.094218858,0.08721286,0.101936408,0.157022,0.094741156,0.54152,0.202478645,131.99772,23.64997686,0.003369663,0.01720524,1.0,3.0,2.0,8.0,3.0,0.0,1.0,0.0,3.0,4.0,1.0,1.0,1.0,4.0,0.0,3.0,1.0,1.0,1.0,4.0,2.0,0.0,4.0,2.0
ENTJ,NT,Canciones ENTJ🦍🏢🧑‍✈️💥🦯💜,5uqfmP3ELpNQlISB6xQYLn,12,0.693583333,0.136336121,0.623666667,0.190058045,-6.504916667,3.932983264,0.583333333,0.514928651,0.0809,0.072471938,0.225665583,0.300639042,0.229775,0.142282958,0.611083333,0.216529846,112.0195,25.18381592,0.022945434,0.038205193,1.0,3.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
ENTJ,NT,ENTJ vibe,1szdLop5uZRGwwJUdXE3eE,30,0.614533333,0.123745215,0.728333333,0.146262714,-5.194733333,1.654490148,0.433333333,0.504006933,0.09751,0.10322757,0.074156167,0.086368582,0.218173333,0.184502483,0.511333333,0.192905075,128.6443667,27.79813253,0.071041969,0.207598181,2.0,1.0,2.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,4.0,0.0,0.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,5.0
ENTJ,NT,ENTJ-8w9-835,6dP9ywRi9gcRGzKuiVTHRq,50,0.6118,0.155624614,0.678256,0.176268149,-6.01988,2.290139071,0.4,0.494871659,0.146394,0.125513521,0.15042588,0.192815911,0.202328,0.161628169,0.419828,0.182647183,120.2357,29.0524964,0.013611547,0.069078878,2.0,2.0,3.0,7.0,5.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,1.0,1.0,2.0,2.0,2.0,9.0,1.0,3.0,0.0,1.0,3.0,2.0
ENTJ,NT,🔱❤️‍🔥ENTJ❤️‍🔥🔱,5kHtCF5v0icv9A83U1pzXz,50,0.61232,0.148014677,0.77446,0.182797782,-5.31558,3.45752021,0.66,0.478518121,0.13304,0.129337885,0.097106486,0.162290803,0.231918,0.194463098,0.393608,0.251077376,127.80746,30.42087182,0.332568254,0.372998863,1.0,2.0,1.0,4.0,4.0,0.0,0.0,3.0,1.0,0.0,2.0,1.0,0.0,7.0,2.0,5.0,3.0,0.0,2.0,2.0,2.0,1.0,5.0,2.0
ENTJ,NT,ENTJ 3w4 supremacy,0wFAvfdZat1aGaXX4q0mwY,30,0.595666667,0.126663914,0.670466667,0.194086851,-6.627633333,3.225839281,0.466666667,0.507416263,0.0563,0.060186022,0.224158333,0.253794584,0.205783333,0.138397379,0.524766667,0.225265312,125.9147,24.66296468,0.081864759,0.176843001,0.0,6.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,4.0,3.0,1.0,1.0,0.0,1.0,0.0,2.0,2.0,0.0,3.0,0.0,0.0,0.0,3.0
ENTJ,NT,Entj’s Mood ❤️‍🔥,4H2lavC7L42uJ1OFJexmcO,19,0.683421053,0.100005731,0.679210526,0.188516306,-5.291,2.949404629,0.526315789,0.512989176,0.143868421,0.12258118,0.174210526,0.143312688,0.190278947,0.144765702,0.494157895,0.182543226,126.4725263,28.94957973,0.023515138,0.059796404,0.0,2.0,1.0,2.0,1.0,1.0,0.0,1.0,2.0,2.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
ENTJ,NT,entj kpop songs,4WdWmmfPYXcbr92VPGk8jx,50,0.68684,0.101491602,0.81544,0.103553626,-3.55004,1.816073708,0.42,0.498569382,0.10727,0.075008985,0.1214614,0.143279497,0.225842,0.167434917,0.57374,0.199856153,128.97964,25.67189865,0.003434799,0.022623006,1.0,3.0,1.0,6.0,2.0,3.0,0.0,1.0,3.0,0.0,2.0,0.0,1.0,2.0,4.0,2.0,3.0,1.0,0.0,5.0,2.0,1.0,6.0,1.0
ENTJ,NT,Topla kendini kızım sen entj 8w7 836 so/sx’sin,33CffZ29pc0cCTaj5OnK5b,50,0.60686,0.13412985,0.72774,0.147341449,-5.32924,1.948016999,0.4,0.494871659,0.082476,0.071176411,0.09288266,0.146652559,0.186656,0.135488004,0.40611,0.19730728,121.2005,27.92569164,0.025879786,0.094097999,1.0,0.0,0.0,2.0,7.0,1.0,0.0,3.0,5.0,4.0,3.0,0.0,3.0,2.0,1.0,0.0,2.0,1.0,0.0,7.0,0.0,2.0,6.0,0.0
ENTJ,NT,ENTJ vibes,6E1Dw6doXsvSAnU0LXGsC2,50,0.66952,0.145627599,0.73082,0.144578725,-5.57612,2.872304192,0.48,0.50467205,0.139072,0.098177226,0.1438192,0.183241029,0.147094,0.094023218,0.399198,0.217858378,138.2481,25.64693514,0.107225117,0.285330421,1.0,2.0,0.0,2.0,5.0,0.0,0.0,1.0,3.0,1.0,3.0,1.0,1.0,4.0,0.0,4.0,2.0,6.0,1.0,3.0,1.0,0.0,6.0,3.0
ENTJ,NT,ENTJ,512zYc6zItVSJjiSu6XbdO,29,0.648275862,0.136034632,0.650862069,0.165637238,-6.298103448,1.947777549,0.448275862,0.506120179,0.080051724,0.069427298,0.213693793,0.256626205,0.165568966,0.089765274,0.567806897,0.240263061,117.4466207,21.94660501,0.005992251,0.022548014,1.0,2.0,0.0,3.0,2.0,0.0,1.0,0.0,2.0,0.0,1.0,2.0,2.0,1.0,1.0,1.0,0.0,2.0,1.0,2.0,0.0,1.0,1.0,3.0
ENTJ,NT,POV: you’re an istj ,2AxqeM4iZrKp93SHznEJpl,50,0.63074,0.138956726,0.68818,0.169321056,-7.0192,3.403806681,0.58,0.498569382,0.089074,0.091059395,0.1547273,0.198818238,0.218076,0.152763656,0.516272,0.233472312,126.9971,31.12269602,0.18105595,0.306965826,3.0,4.0,1.0,1.0,2.0,0.0,0.0,2.0,1.0,2.0,3.0,3.0,1.0,2.0,2.0,6.0,3.0,2.0,1.0,3.0,3.0,0.0,2.0,3.0
ENTJ,NT,ENTJ,6v1iNL1RaSjCyTIDiQMsKR,43,0.663860465,0.135642138,0.672906977,0.141893624,-5.637372093,2.222835459,0.488372093,0.505780539,0.096448837,0.067926232,0.191369767,0.18830245,0.21382093,0.183429255,0.495060465,0.22293139,120.2366744,27.16587076,0.018057112,0.055457281,3.0,4.0,2.0,1.0,2.0,0.0,2.0,1.0,2.0,1.0,3.0,2.0,0.0,3.0,1.0,2.0,1.0,3.0,0.0,2.0,2.0,1.0,4.0,1.0
ENTJ,NT,lana ENTJ💋,2SlxjxrvE8gpnF91TY4HZN,13,0.436230769,0.155829048,0.537615385,0.110257682,-8.352538462,1.854653814,0.307692308,0.480384461,0.0373,0.007871679,0.331330769,0.201047479,0.181146154,0.115912773,0.230738462,0.175689255,113.1663846,20.12335983,0.007839543,0.020025435,1.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0
ENTJ,NT,ENTJ songs there are actually good songs too,1yoJgBppQYEOm3EXwBUEGV,50,0.49458,0.157010735,0.76966,0.182382488,-6.76088,2.841355128,0.64,0.484873221,0.075658,0.065182679,0.137895363,0.220797863,0.23579,0.21236998,0.53306,0.206859847,127.99516,26.43191106,0.084419492,0.215823112,0.0,3.0,2.0,3.0,6.0,0.0,0.0,4.0,0.0,0.0,1.0,2.0,3.0,4.0,0.0,1.0,5.0,2.0,2.0,1.0,2.0,1.0,3.0,5.0
ENTJ,NT,ENTJ,17eRE8rY7CpnVcg9J3NILp,40,0.5993,0.122178558,0.721375,0.163905177,-5.560425,2.065903377,0.45,0.503831474,0.0922525,0.072407908,0.14924755,0.199281459,0.1862375,0.128874548,0.47375,0.207553608,132.616675,31.13328718,0.017687792,0.050024469,3.0,2.0,0.0,5.0,2.0,0.0,0.0,1.0,2.0,2.0,0.0,2.0,0.0,1.0,2.0,2.0,1.0,3.0,0.0,0.0,0.0,2.0,5.0,5.0
ENTJ,NT,entj…,10ORKkfhOeej1U6o6ZL7KI,23,0.662478261,0.114908212,0.628304348,0.151839459,-7.001347826,2.832781842,0.434782609,0.506869802,0.085352174,0.075908784,0.243135957,0.208340675,0.169682609,0.100963678,0.572913043,0.20192616,117.3727826,24.59258475,0.011643523,0.030878403,2.0,4.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,1.0,1.0,2.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,2.0,2.0
ENTJ,NT,Bad Guy | ENTJ,6GDf2IiS7sPSo4YGRVjesh,50,0.61226,0.121158154,0.63972,0.174822013,-7.4105,3.023310149,0.36,0.484873221,0.088392,0.081992232,0.214543404,0.237853908,0.17348,0.145791454,0.370496,0.180958037,124.365,28.94200933,0.07228909,0.198979729,5.0,5.0,1.0,2.0,2.0,0.0,0.0,0.0,3.0,0.0,4.0,0.0,5.0,1.0,0.0,5.0,2.0,6.0,0.0,1.0,1.0,2.0,2.0,3.0
ENTJ,NT,ENTJ,2wHVjPEy3HjFKCrqWSoBv8,50,0.561,0.144385397,0.667,0.177124193,-5.97708,1.886477247,0.44,0.501426536,0.087502,0.082208392,0.17152439,0.171652941,0.184136,0.115072465,0.40453,0.213855994,117.99012,32.59642183,0.021636998,0.099862497,4.0,3.0,1.0,4.0,4.0,0.0,0.0,1.0,1.0,0.0,2.0,0.0,3.0,4.0,1.0,2.0,4.0,3.0,0.0,2.0,0.0,0.0,7.0,4.0
ENTJ,NT,ENTJ,3rLQPQNGAU6VZaKbGTqyna,35,0.564314286,0.164103047,0.566771429,0.169344599,-8.711428571,2.505767785,0.457142857,0.505432671,0.184085714,0.181895169,0.378114286,0.263028402,0.368388571,0.290914353,0.409934286,0.200864158,123.2565429,34.35533095,0.000104027,0.000442522,4.0,2.0,2.0,2.0,1.0,2.0,1.0,0.0,1.0,1.0,1.0,2.0,2.0,2.0,0.0,5.0,0.0,2.0,0.0,1.0,0.0,0.0,2.0,2.0
ENTJ,NT,ENTJ,08HZsGozHVmqnwCtOScqs9,50,0.6195,0.138358046,0.6667,0.154435939,-6.03826,2.150360272,0.42,0.498569382,0.097706,0.089435955,0.1578414,0.168673559,0.171312,0.136419471,0.497842,0.241409272,128.12508,30.30413512,0.010016518,0.040486273,3.0,1.0,2.0,2.0,3.0,2.0,1.0,2.0,0.0,2.0,2.0,2.0,2.0,7.0,1.0,0.0,1.0,4.0,0.0,4.0,0.0,2.0,5.0,2.0
ENTJ,NT,entj energy,2vusnF4BZSQFLHxAJSXgoJ,37,0.777810811,0.16523146,0.657324324,0.134016179,-6.262135135,2.073200252,0.702702703,0.463373192,0.196278378,0.13783549,0.137486378,0.168125395,0.169162162,0.118852052,0.480364865,0.240136207,129.4625405,25.72997648,0.047693032,0.180597309,1.0,5.0,2.0,7.0,4.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,3.0,2.0,4.0,0.0,2.0,0.0,1.0,1.0,0.0,2.0,0.0
ENTJ,NT,ENTJOY!,3Qr4eAx3MRe6maNa15kc1C,50,0.64974,0.101258975,0.7201,0.17654545,-7.0293,2.539304679,0.64,0.484873221,0.052156,0.03452189,0.3006742,0.238466729,0.188406,0.109457856,0.7235,0.164382487,125.27688,28.12363838,0.015437414,0.052250996,0.0,6.0,5.0,2.0,6.0,1.0,0.0,6.0,0.0,2.0,2.0,1.0,0.0,4.0,0.0,2.0,3.0,0.0,0.0,3.0,0.0,2.0,3.0,2.0
ENTJ,NT,ENTJ – The Jukeboxer (FTVC),3HhL9Ur9mt7jqW6aRxhgPW,34,0.608676471,0.12222005,0.702058824,0.174968905,-6.004823529,2.643879822,0.588235294,0.499554168,0.093488235,0.081045205,0.169642353,0.210835398,0.151276471,0.123746097,0.520676471,0.21784269,126.0377647,34.36390259,0.030997712,0.133809913,2.0,1.0,0.0,4.0,3.0,0.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,3.0,1.0,1.0,3.0,0.0,2.0,2.0,0.0,1.0,3.0,4.0
ENTJ,NT,May x Jethro<33,2x89QY39CeKOgtM0Nv2oXh,50,0.65402,0.118790244,0.60052,0.208430602,-7.22748,3.336198718,0.64,0.484873221,0.060886,0.075765848,0.334660702,0.330642123,0.13592,0.130689456,0.581516,0.248278626,115.82712,27.55848104,0.066577257,0.174637546,4.0,4.0,1.0,2.0,6.0,1.0,2.0,2.0,0.0,1.0,4.0,3.0,1.0,4.0,0.0,3.0,2.0,1.0,1.0,2.0,2.0,3.0,1.0,0.0
ENTJ,NT,ENTJ,653F79Sv9cy0J6PJl8gcK9,15,0.614666667,0.126351362,0.6826,0.12720164,-6.801066667,2.459159829,0.466666667,0.516397779,0.088046667,0.082724645,0.157222667,0.169915665,0.206766667,0.182565052,0.5012,0.213066455,119.5261333,27.52080183,0.005455381,0.017949729,2.0,1.0,2.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
