#,Song,Artist,BPM,Camelot,Energy,Added At,Duration,Popularity,Genres,Album,Album Date,Dance,Acoustic,Instrumental,Valence,Speech,Live,Loud (Db),Key,Time Signature,Spotify Track Id,ISRC,song_frequency
241,Ride Or Die,KAI,148,8B,86,2024-09-16,03:20,46,k-pop,KAI - The 1st Mini Album,2020-11-30,56,61,0,23,0,0,-3,C Major,3,5Ej0A9BOsVSrxYwC6GSfCv,KRA302000606,1
245,Wild Flower (with youjeen),"RM,Youjeen",155,4B,77,2025-01-24,04:33,79,"k-pop, k-rap, k-rock",Indigo,2022-12-02,49,3,0,42,0,10,-6,G#/A♭ Major,4,1AZjCZSGEjlxUufFQwSszF,USA2P2243395,1
248,Hi Bich,Bhad Bhabie,120,4B,36,2025-03-02,01:45,62,,15,2018-09-18,93,16,0,7,10,0,-9,G#/A♭ Major,4,3yjpv3Rk2gkHhfhgBjiUKS,USAT21703862,1
253,แรงอีกนิด (SADISTIC),JASP.ER,102,3A,66,2025-04-11,03:04,61,"t-pop, thai pop",แรงอีกนิด (SADISTIC),2024-12-21,84,27,0,83,0,10,-5,A#/B♭ Minor,4,1CGyKqD9XNKpTU892cULwL,THG012401088,1
254,ถอด (TAKE IT OFF),JASP.ER,109,10A,97,2025-04-11,02:42,60,"t-pop, thai pop",ถอด (TAKE IT OFF),2025-04-03,72,31,0,70,10,30,-2,B Minor,4,7C1NEDCvP1psZenFDA3Sxx,THG012500179,1
255,"You’ll Be Alright, Kid",Alex Warren,120,3B,39,2025-05-24,02:29,55,,"You'll Be Alright, Kid (Chapter 1)",2024-09-27,61,71,0,46,0,10,-5,C♯/D♭ Major,4,3PDFYhI75HLKmoyG5lmwjK,USAT22408779,1
258,Constellations - Piano Version,Jade LeMac,136,3B,29,2025-06-05,03:50,74,,Constellations (Piano Version),2021-10-13,41,81,0,12,0,20,-9,C♯/D♭ Major,4,4uTeAvKMQMqgIneew9Ic7X,TCAFU2116497,1
259,Lisboa,"ANAVITÓRIA,Lenine",105,6A,28,2025-06-15,03:39,75,"mpb, new mpb, brazilian pop",COR,2021-01-01,74,85,0,41,0,10,-12,G Minor,4,2o2xhyri4aJUtgMGkf5P0J,BXNVT2000017,1
260,Depois,Marisa Monte,136,6B,55,2025-06-15,02:53,69,"mpb, new mpb",O Que Você Quer Saber de Verdade,2011-01-01,55,83,0,45,0,10,-9,A#/B♭ Major,4,2yeI0FRWd1sqGpHEUc5DFm,BRONE1100006,1
262,เหมือนวิวาห์ (Rain wedding) [From  วิมานหนาม ],Jeff Satur,118,9B,43,2025-06-19,04:21,62,"t-pop, thai pop",เหมือนวิวาห์ (Rain wedding) [From  วิมานหนาม ],2024-08-20,55,15,0,15,0,10,-8,G Major,3,5F4fAhzhdHtaQ8nNqWAufl,THW092402349,1
263,โฮ่ง! (SUGOI),LYKN,150,12A,77,2025-06-20,02:59,46,"t-pop, thai pop",โฮ่ง! (SUGOI),2024-09-10,70,45,0,88,10,10,-5,C♯/D♭ Minor,4,4gdZRE7WuhUNe5MhwXs2We,THG012400622,1
264,Guilty,TAEMIN,82,11A,78,2025-06-27,03:10,65,k-pop,Guilty - The 4th Mini Album,2023-10-30,57,29,0,67,0,10,-4,F#/G♭ Minor,3,4jMwQaDiDICry8Ia1gFnAn,KRA302300413,1
269,Almost - w/ HONGJOONG of ATEEZ,"Bradley Simpson,HONGJOONG",173,6B,45,2025-07-25,03:16,49,k-pop,Almost (w/ HONGJOONG of ATEEZ),2025-07-25,56,1,0,26,0,50,-7,A#/B♭ Major,3,3kkuFELHNPjQKvoh3DxQf4,GBARL2500989,1
271,Eternity,Alex Warren,138,6A,42,2025-08-04,03:09,87,,"You'll Be Alright, Kid",2025-07-18,62,58,0,43,0,10,-8,G Minor,4,6wHpLMmp98aHcV8L1JFrj8,USAT22503779,1
272,Leanin,Nacy,124,3B,56,2025-08-04,01:37,40,,Leanin,2024-11-08,65,5,0,21,0,10,-8,C♯/D♭ Major,4,7LIJxeGGv3Ae9mPpCv6nY7,QZZ772462304,1
275,"TASTE (Lee Know, Hyunjin, Felix)",Stray Kids,140,11A,62,2025-08-15,03:36,68,"k-pop, noise music",MAXIDENT,2022-10-07,63,6,0,12,0,20,-6,F#/G♭ Minor,4,05ib88vsMeLfwlAfrZyz99,US5TA2200106,1
277,Pelo Tempo Que Durar,Marisa Monte,78,10B,33,2025-09-09,03:28,61,"mpb, new mpb",Infinito Particular,2006-01-01,30,97,72,13,0,0,-13,D Major,4,5sJJQxIfys0imGd4WhILm8,BRONE0600023,1
279,God Damn,I.M,150,4A,87,2025-09-25,03:27,43,"k-rap, k-pop",DUALITY,2021-02-19,74,15,0,53,20,10,-6,F Minor,4,2YHfv0Yhkww66chO8whsW9,KRMIM2101739,1
280,Don't Speak,I.M,125,10B,79,2025-09-25,02:45,45,"k-rap, k-pop",Don't Speak,2025-03-28,79,0,55,63,0,10,-6,D Major,4,1lMTjhv9a9XOfKLsRXOInQ,KRB462500145,1
281,LURE,I.M,110,5A,58,2025-09-25,02:50,45,"k-rap, k-pop",Off The Beat,2024-04-03,82,8,0,40,0,10,-7,C Minor,4,3UFJPOdPj2U6XRDQKZ55l5,KRB462400258,1
282,nvrmnd,"SOULBYSEL,I.M",108,7A,52,2025-09-25,02:33,40,"k-rap, k-pop",SOULBYSEL Compilation 03,2022-11-07,78,63,0,36,0,10,-7,D Minor,4,0xxtbKIRlFwQ8bZ16u7wJ4,KRNAR2210182,1
283,OVERDRIVE,I.M,130,10A,75,2025-09-25,02:55,42,"k-rap, k-pop",OVERDRIVE,2023-06-23,74,8,0,57,0,0,-5,B Minor,4,5pGRo6KdVdD4LCg6A6awQT,KRB462300463,1
284,Skyline,I.M,132,11A,65,2025-09-25,02:55,38,"k-rap, k-pop",Off The Beat,2024-04-03,81,28,0,47,10,10,-8,F#/G♭ Minor,4,7JckVx5EJvWRIJS7aiBTdN,KRB462400261,1
287,ความรักไม่ได้น่ากลัวขนาดนั้น (TRUST ME),LYKN,140,6B,76,2025-10-02,03:54,47,"t-pop, thai pop",ความรักไม่ได้น่ากลัวขนาดนั้น (TRUST ME),2024-07-04,63,33,0,50,0,20,-5,A#/B♭ Major,4,5ZIoXwn0gn692g68qnRdtU,THG012400290,1
291,ก่อนที่เธอจะลืมฝัน,Jeff Satur,80,10B,32,2025-10-15,04:16,48,"t-pop, thai pop",Space Shuttle No.8,2024-02-08,45,25,0,8,0,10,-11,D Major,4,4SJxHEJlKUjRisEWHAlt7X,THW092301241,1
292,ฉันก่อนเจอเธอ (Lost and Found),Jeff Satur,160,4A,66,2025-10-20,03:20,54,"t-pop, thai pop",ฉันก่อนเจอเธอ (Lost and Found),2025-04-25,52,47,0,52,0,0,-6,F Minor,4,52iD6HTHA5y3Bvkzpb4Eyz,THW092501654,1
293,"Girl Crush - Recorded at Metropolis Studios, London",Harry Styles,144,12B,20,2025-10-21,04:03,67,,Spotify Singles,2017-09-27,47,66,0,25,0,10,-12,E Major,3,4YutJsNwBBInE8vemufpQ8,USSM11708590,1
296,Briston,Sydney Rose,113,1B,13,2025-10-24,02:47,60,,Briston,2024-06-07,50,85,0,15,0,10,-14,B Major,4,65VpwcmfM8WMvEPrI0cCtF,USAT22403489,1
297,Bomba,KAI,94,3A,79,2025-10-24,03:07,48,k-pop,Rover - The 3rd Mini Album,2023-03-13,80,27,0,70,0,0,-4,A#/B♭ Minor,4,1E6H8b0dUuCt7vbBgL1Fvm,KRA302300061,1
298,แค่เธออยู่ - From ครั้งหนึ่งเราเคยรักกัน Love Area The Series,Jeff Satur,90,10B,49,2025-10-24,04:18,36,"t-pop, thai pop",แค่เธออยู่ (From ครั้งหนึ่งเราเคยรักกัน Love Area The Series),2021-04-30,57,53,0,32,0,20,-8,D Major,4,0ylwMFPomfd4kGcZYWh7fH,TH2DY2100063,1
299,ละลาย (LaLaLye),Daou Pittaya,102,11A,71,2025-10-27,03:43,59,"t-pop, thai pop",ละลาย (LaLaLye),2024-11-27,69,33,0,81,10,10,-6,F#/G♭ Minor,4,4AmLTDjGWE5HqRhiX383bF,THG012401027,1
302,WHITE RABBIT,Daou Pittaya,96,6A,57,2025-11-07,02:42,49,"t-pop, thai pop",WHITE RABBIT,2025-07-10,78,39,0,53,0,10,-6,G Minor,4,39VNot2WGk4Xj1ncP0Hj47,THG012500331,1
303,In The Dark (with Stray Kids),"DJ Snake,Stray Kids",174,4A,53,2025-11-08,02:59,61,"k-pop, noise music",In The Dark (with Stray Kids),2025-11-06,50,10,0,20,0,10,-6,F Minor,4,4IEZ9UCx15HcRmOT2gygT2,USUG12509000,1
304,เวลานี้ - From  Ingredients ,Jeff Satur,119,11B,30,2025-11-27,03:50,38,"t-pop, thai pop",เวลานี้ (From  Ingredients ),2020-07-24,52,74,0,49,0,20,-9,A Major,4,0Q4PnwDQyoLPmyythK4lDT,FRX282015389,1
305,WHEN THE MUSIC STOPS,jxdn,108,10B,42,2025-11-27,03:13,37,pop punk,WHEN THE MUSIC STOPS,2024-06-28,67,45,4,32,0,10,-8,D Major,4,1oKwkPuQTmciUuyB7MeZs9,USAT22400741,1
307,Blame,I.M,104,11A,73,2025-11-27,02:41,34,"k-rap, k-pop",OVERDRIVE,2023-06-23,73,13,0,16,0,10,-6,F#/G♭ Minor,4,2PviI6dkTJ2MM3omn3P9Id,KRB462300464,1
309,Fall In Love Again,P1Harmony,142,4B,83,2025-12-09,03:28,65,"k-pop, noise music",Fall In Love Again,2023-11-08,82,8,0,81,0,0,-3,G#/A♭ Major,4,7e2t41hCiR0sV4Lgv555v3,USA2P2353140,1
311,A Balada de Tim Bernardes,Tim Bernardes,110,10B,29,2026-01-09,06:06,61,"mpb, new mpb",Mil Coisas Invisíveis,2022-06-14,52,81,0,32,0,10,-8,D Major,4,2uuFfwsVRuapPM5iWPrxP7,BR73M2200012,1
312,O Quereres,Caetano Veloso,91,8B,59,2026-01-09,03:11,46,"mpb, bossa nova, samba",O Quereres,2017-04-28,79,67,0,69,0,0,-8,C Major,4,5O1p1HaoVTNF45gphdVDNd,BR3UN1700001,1
313,Você Não Me Ensinou a Te Esquecer,Caetano Veloso,112,5A,40,2026-01-09,04:33,61,"mpb, bossa nova, samba",Lisbela e o Prisioneiro (Trilha Sonora),2003-07-01,45,37,0,8,0,10,-12,C Minor,4,3qMwz690Aw4gQ2ZHEa0XMZ,BRNPD0300002,1
314,Sozinho - Ao Vivo,Caetano Veloso,84,10A,28,2026-01-09,03:10,68,"mpb, bossa nova, samba",Prenda Minha,1998-01-01,48,63,0,53,10,90,-15,B Minor,3,02a8cGumnKuEPgoCzmalJp,BRPGD9800678,1
315,Carinhoso,"Marisa Monte,Paulinho Da Viola",105,9B,29,2026-01-09,01:52,60,"mpb, new mpb, samba, bossa nova",Coleção,2016-01-01,54,81,0,19,0,10,-10,G Major,4,5zfWoufXTAXICVcxgR5fYO,BRPUI0300282,1
316,Infinito Particular,Marisa Monte,124,4B,43,2026-01-09,04:11,63,"mpb, new mpb",Infinito Particular,2006-01-01,64,92,0,56,0,10,-11,G#/A♭ Major,4,7ufO0ROFQ6BwSMPx5LuW4e,BRONE0600020,1
317,Vilarejo,Marisa Monte,135,3B,50,2026-01-09,03:29,70,"mpb, new mpb",Infinito Particular,2006-01-01,63,87,0,73,0,10,-10,C♯/D♭ Major,3,4qvUtYRNwmFzfJ2loWkQCH,BRONE0600027,1
318,Ainda Bem,Marisa Monte,125,7A,55,2026-01-09,03:35,68,"mpb, new mpb",O Que Você Quer Saber de Verdade,2011-01-01,65,89,0,50,0,10,-8,D Minor,4,43BCxznTSBLcXzu4lJ8KW5,BRONE1100001,1
319,Back to Life,&TEAM,180,3B,87,2026-01-09,03:19,66,"k-pop, j-pop",Back to Life,2025-10-28,57,3,0,15,0,10,-4,C♯/D♭ Major,4,25Artaot36s1WF8VPrdNbS,USA2P2545305,1
320,Lunatic,&TEAM,100,11B,87,2026-01-09,02:36,61,"k-pop, j-pop",Back to Life,2025-10-28,78,18,0,81,0,10,-3,A Major,4,6hbVN5FBJIHqbG6ZzpJV5j,USA2P2545306,2
322,nbdy,I.M,162,11A,68,2026-02-26,02:38,33,"k-rap, k-pop",Off The Beat,2024-04-03,75,47,1,43,10,10,-7,F#/G♭ Minor,4,3uSyNlao1qgatLOd85UWIh,KRB462400263,1
323,Howlin',I.M,166,6A,58,2026-02-27,02:45,32,"k-rap, k-pop",DUALITY,2021-02-19,58,2,0,35,0,10,-8,G Minor,4,3XLGKAvxOKpWYTtkDA0Ac9,KRMIM2101740,1
324,Deja Vu - Japanese Ver.,TOMORROW X TOGETHER,82,4A,55,2026-02-28,02:51,61,k-pop,Starkissed,2025-10-19,61,8,0,27,0,10,-5,F Minor,4,3oi8Up3o2xaN6BBjLrtSdq,JPPO02402462,1
325,CINEMA (Lee Know & Seungmin),Stray Kids,144,10B,69,2026-02-28,03:41,68,"k-pop, noise music",Mixtape : dominATE,2025-03-21,30,29,0,17,0,0,-5,D Major,4,2StQuhn6KdemQlwsvLgwBy,US5TA2500015,1
326,Burn,I.M,135,3B,62,2026-03-02,02:46,31,"k-rap, k-pop",DUALITY,2021-02-19,87,10,0,59,0,0,-5,C♯/D♭ Major,4,0ffMDFvBLm0FP47i4b6e4F,KRMIM2101741,1
327,Bust it,I.M,145,10A,76,2026-03-03,02:52,34,"k-rap, k-pop",Off The Beat,2024-04-03,82,5,0,48,0,10,-4,B Minor,4,49TJxBasFig747MH5zHf4X,KRB462400259,1
328,Happy to Die,I.M,140,4A,59,2026-03-03,02:58,33,"k-rap, k-pop",DUALITY,2021-02-19,75,11,0,41,10,20,-7,F Minor,4,6uqCeKTelOn7w42jeEqDpk,KRMIM2101742,1
329,Habit,I.M,95,2A,60,2026-03-03,03:04,38,"k-rap, k-pop",OVERDRIVE,2023-06-23,53,52,1,57,10,10,-8,D#/E♭ Minor,4,1RQqbSlookHZBgm5Cf3Sg4,KRB462300466,1
331,"At The Beach, In Every Life",Gigi Perez,84,3B,43,2026-03-04,03:57,70,,"At The Beach, In Every Life",2025-04-25,46,56,0,25,0,10,-9,C♯/D♭ Major,4,5LfgzPHvka22FdRAxOme6m,USUG12502575,1
332,More,I.M,96,4A,41,2026-03-10,02:27,32,"k-rap, k-pop",OVERDRIVE,2023-06-23,67,20,0,24,0,0,-7,F Minor,4,4rJ93ywnXvHc9nBO8scaGp,KRB462300467,1
334,"3RACHA (Bang Chan, Changbin, HAN)",Stray Kids,142,5A,86,2026-03-14,03:28,63,"k-pop, noise music",MAXIDENT,2022-10-07,72,23,0,63,30,0,-3,C Minor,4,6T4o4xEh61CpgM9v4jG5DJ,US5TA2200105,1
335,CODE MISTAKE,"CORPSE,Bring Me The Horizon",145,5A,97,2026-03-24,02:45,66,"trap metal, metalcore, emo, rock, screamo, post-hardcore",CODE MISTAKE,2023-06-30,45,0,0,31,50,20,-4,C Minor,4,39iRz0h1eZOyXzch8tKQit,QZMEQ2313559,1
336,Steal The Show,"SHAUN,Jeff Satur",92,8A,63,2026-03-26,03:00,48,"k-pop, t-pop, thai pop",Steal The Show,2023-02-23,71,3,0,69,0,20,-4,A Minor,4,2xGRrcajSvRlBbAXds2l7u,KRF222300003,1
337,I'm Dead (feat. Jaden Hossler) [From the Podcast “Prom In Hell”],"Nessa Barrett,jxdn",80,3B,68,2026-03-26,02:38,39,pop punk,I'm Dead (feat. Jaden Hossler) [From the Podcast “Prom In Hell”],2021-05-28,58,24,0,49,0,0,-6,C♯/D♭ Major,4,6v3uCeZyBl3nygTVIRIMS6,USWB12101361,1
338,HEYDAY (Prod. Czaer),Stray Kids,138,10B,81,2026-03-26,02:24,61,"k-pop, noise music",Street Man Fighter Original Vol.4 (Crew Songs),2022-09-20,89,3,0,70,10,0,-3,D Major,4,35sE2Ehvd1GzBzAIC0zFIu,KRA492200875,1
342,Keep The Rain,Searows,132,3B,12,2026-04-27,04:47,63,,Guard Dog,2022-09-30,46,95,1,23,0,0,-18,C♯/D♭ Major,4,7fhAjbHrzGknwQkGIzJHVk,CAENV2206973,1
1,The Path,INTPMusic,99,8B,26,-,02:42,0,,The Path,2024-05-17,47,81,9,27,0,10,-14,C Major,4,7JIgywhP0HzPRhF8k5KXoX,QZS662461788,1
2,Riverside,Agnes Obel,99,8A,19,-,03:48,62,,Philharmonics,2010-10-04,65,99,0,22,0,10,-13,A Minor,3,7iHl6LcHD94l5VpmfrBUmG,BEP011000054,1
3,Karma,Sarah Kinsley,122,10A,85,-,03:57,46,,Karma,2021-03-11,60,15,0,69,0,0,-6,B Minor,1,0xWFHBWOSiMqI2oFrJg0ky,GBKPL2143506,1
4,I'm Not Dead,Vanessa Carlton,130,8B,55,-,02:38,30,,Veils,2026-04-17,63,6,1,64,0,0,-7,C Major,4,1SLndH4yLThZ6NB6R0iaTK,QT6622605811,1
5,Shine like the stars,PUJI RAHAY,123,11B,8,-,03:20,46,,Shine like the stars,2025-07-31,39,89,0,22,0,40,-24,A Major,4,4Dp7LEkQ6dvlqMIKp0E1xa,AEA3A2150470,1
6,Shades Of Gray,INTPMusic,124,8A,16,-,03:10,0,,Shades Of Gray,2024-06-21,49,92,0,14,0,0,-15,A Minor,4,443XnrLwH8YcGzM4S090Gb,QZS632454533,1
7,Little Star,Stina Nordenstam,115,7B,23,-,03:39,41,"slowcore, art pop",And She Closed Her Eyes,1994-00-00,60,57,0,22,0,10,-14,F Major,3,07vVUj64nGveXwpGR04JH4,SEPQA0900613,1
8,Manic Monday,Kate Rusby,108,3B,57,-,04:36,37,"folk, celtic, traditional folk",Hand Me Down,2020-01-01,60,74,11,37,0,10,-7,C♯/D♭ Major,4,2XbrYDtqR2oJyUoQgGQeSI,GBBYC2001457,1
9,I Love You Always Forever,Donna Lewis,104,7B,45,-,03:59,75,,Now in a Minute,1996-04-16,74,63,42,12,0,0,-12,F Major,4,1PEqh7awkpuepLBSq8ZwqD,USAT29600040,1
10,Strawberries in Winter,Vanessa Carlton,104,5A,30,-,03:18,29,,Veils,2026-04-17,53,95,1,12,0,10,-9,C Minor,3,3WsX3wXyf9EKAPbGF5sgHC,QT6622605812,1
11,Feather On Your Wings,INTPMusic,130,7B,80,-,02:34,0,,Feather On Your Wings,2024-05-17,64,4,4,36,0,10,-10,F Major,4,0rd2TzYIM444JyMXNjdr2S,QM42K2461052,1
12,"Free, Free",Ladytron,120,8B,73,-,06:00,37,"electroclash, alternative dance, synthpop",Paradises,2026-03-20,54,26,57,46,0,10,-7,C Major,4,44V1HgMc28ssybXjnZYmMa,CAN112501555,1
13,Carrion Comfort,aeseaes,95,10B,38,-,02:53,40,,Shapeshifter,2021-01-15,66,76,1,23,0,0,-11,D Major,4,68LpavDZpwmB39dWM3opUq,USLZJ2005029,1
14,Stay,Shakespears Sister,97,4B,66,-,03:49,55,,Hormonally Yours (Remastered and Expanded),1992-02-17,49,67,0,19,0,0,-6,G#/A♭ Major,4,51YxkVZOPfnBqTHCnK1AU3,GBAAP0000697,1
15,Lonesome Love,Mitski,118,10B,72,-,01:50,54,,Be the Cowboy,2018-08-17,53,33,0,20,0,60,-7,D Major,4,3bjPPTMGBp8e36BYJaXDO2,USJ5G1815005,1
16,Louisiana Cajun,INTPMusic,170,11B,51,-,03:07,0,,Louisiana Cajun,2024-05-20,46,8,0,55,0,40,-13,A Major,4,53M2OE8kg8Tkzxh1VW2EvW,QZS652421972,1
17,The Mountain,Vanessa Carlton,80,10B,58,-,03:34,31,,Veils,2026-04-17,49,33,27,36,0,30,-8,D Major,4,59gme4ag6GuxI7ngMRrvgh,QT6622605807,1
19,Another Go Around,Beach House,120,5B,44,-,03:41,6,dream pop,Once Twice Melody,2022-01-19,35,80,98,19,0,10,-10,D#/E♭ Major,3,1WzmQ2qgHpsCszWMvBT7zQ,USSUB2147011,1
20,I Love You More Than You Love Yourself,Austra,131,2B,43,-,04:58,33,"art pop, witch house",Future Politics,2017-00-00,63,3,2,14,0,0,-11,F#/G♭ Major,4,61qD2suoJ2zp1NQHCiQdxn,GBCEL1600278,1
21,Can You Feel It,INTPMusic,135,4B,69,-,03:06,0,,Can You Feel It,2024-06-21,66,1,4,54,0,0,-11,G#/A♭ Major,4,1eFe7ZiTVEKPKZBlGmhLY6,QZS632448473,1
22,Spectator,JFDR,174,8A,28,-,04:02,35,,Museum,2023-04-28,39,92,1,27,0,10,-14,A Minor,4,0nC0ko48YQ0Nkpj7ygDTLW,GBEXH2200291,1
23,Detune,Kaleida,129,1B,41,-,04:10,46,,Detune EP,2016-02-26,75,50,3,10,0,10,-10,B Major,4,14PiRPmkNgbxq3RbQzTaKO,GBMYF1500054,1
25,Night Song,Julia Holter,133,8B,29,-,04:12,24,"art pop, baroque pop",Have You In My Wilderness,2015-09-25,26,79,0,14,0,10,-9,C Major,4,44GPEgkEdeBFrVkCRm7cJ9,GBCEL1500211,1
26,What Else Is There?,Röyksopp,115,11B,93,-,05:17,63,"downtempo, electronica, trip hop",The Understanding,2005-06-22,70,19,11,34,0,30,-7,A Major,4,2cTOee6bTauDFK1QuDS1BD,FRS940500063,1
27,My Estraged Wife,Single Gun Theory,127,3B,40,-,04:24,24,trip hop,"Flow, River Of My Soul",1994-09-06,57,12,0,32,0,30,-13,C♯/D♭ Major,4,5Vr0aDpaNmKzFSIb4tKjHZ,CAN119400111,1
28,Like the Swallow,Saint Etienne,95,4B,77,-,07:41,26,"madchester, britpop, alternative dance",Foxbase Alpha,1992-01-10,40,19,48,10,0,30,-14,G#/A♭ Major,4,3gZLSbiV0VdOGmpA3Db6h3,USWB19903906,1
29,Voices (From  The Beach ),Dario G,97,10B,54,-,05:19,45,,Sunmachine,1998-05-18,24,67,0,22,0,20,-10,D Major,4,6mSzYWvicve9JYLFv0JFIf,GBAHT9802832,1
30,Right Now,HAIM,150,8B,54,-,04:15,31,,Something To Tell You,2017-07-07,39,19,0,35,0,10,-6,C Major,4,2uPVM8eGYFnAgQCadvReVD,GBUM71702095,1
31,Hello - Turn Your Radio On,Shakespears Sister,116,9A,50,-,04:05,45,,Hormonally Yours (Remastered and Expanded),1992-02-17,49,65,0,7,0,10,-6,E Minor,4,1EX8sazZOEg8yJvFoh45LG,GBANP9200003,1
32,On Powdered Ground,Agnes Obel,121,9A,18,-,04:07,33,,Philharmonics,2010-10-04,59,96,10,11,0,0,-12,E Minor,4,40fDWVRh2RdFxwlX3u2wQu,BEP011000063,1
33,Girls Don't Cry - 2017 Remaster,Pet Shop Boys,125,8B,47,-,02:34,12,"synthpop, new wave",Fundamental: Further Listening 2005 - 2007 (2017 Remaster),2006-04-22,59,73,13,44,0,10,-11,C Major,4,28RGkeKwSecqIYyDtGFoNb,GBAYE1601898,1
34,Sister Christian,Juliette Commagere,158,10B,39,-,03:16,23,,Sister Christian - Single,2014-04-08,48,29,85,19,0,10,-19,D Major,4,5ChQ6xQIL0rryvNc6kZei7,USA2B1400557,1
35,Hold On,Angus & Julia Stone,123,8B,46,-,04:25,34,,Down The Way,2010-03-12,51,38,47,28,0,10,-10,C Major,4,54VrNceI4ZgJ4ldmcYNHAR,AUAP10900003,1
36,Scream,Lindsey Buckingham,150,9B,72,-,02:11,21,,Lindsey Buckingham,2021-09-17,65,4,0,70,0,10,-9,G Major,4,1X8eckB81MHBEcixZkvJW9,USRH12001850,1
37,Imperfectly,Veruca Salt,128,11B,47,-,04:18,13,"riot grrrl, grunge",Resolver,2000-00-00,60,3,57,20,0,20,-15,A Major,4,7nvOyPkEM4ux1kBBtNuZNI,CAU110013940,1
38,Fuel to Fire,Agnes Obel,129,8A,22,-,05:29,63,,Aventine,2013-09-30,42,95,4,12,0,10,-15,A Minor,4,3fHDbOrSf2IQhLeKaShLS4,BEP011300129,1
39,Under the Moonlight,"Cagnet,Natalie Burks",105,1A,49,-,04:06,32,,Here We Are Again～「ロングバケーション」オリジナルサウンドトラック III,1996-07-17,58,76,77,39,0,10,-11,G#/A♭ Minor,4,5UavCcWaZFkn39rVuuD9zL,JPTO09616170,1
40,Trade It,Slow Pulp,84,10B,59,-,02:52,51,,Moveys,2020-10-09,31,21,1,42,0,10,-10,D Major,4,3ZF9u7enIDyKPiXj4VP1P1,QZ8SH2003502,1
41,Fallen,She's In Parties,115,10B,70,-,02:53,26,,Are You Dreaming?,2025-11-07,49,7,1,43,0,20,-5,D Major,4,4vTBP3RMQA4xIxAcTRF4vM,UKG3X2200440,1
42,Love Will Tear Us Apart,"PJ Harvey,Tim Phillips",138,10B,64,-,03:01,31,"art pop, singer-songwriter, alternative rock, ",Bad Sisters (Season 2) [Original Series Soundtrack],2024-11-15,52,0,0,54,0,10,-10,D Major,4,3FYnFqxfRBeAHdBRExnaUZ,USHR12449288,1
43,A&E,Goldfrapp,106,4B,50,-,03:17,38,"trip hop, electroclash, art pop",Seventh Tree,2008-02-25,55,66,19,23,0,10,-8,G#/A♭ Major,4,4wcMXhlzsb5H8puFcvwQga,GBAJH0700733,1
44,The Curse,Agnes Obel,95,5A,24,-,05:53,58,,Aventine,2013-09-30,62,87,2,45,0,0,-12,C Minor,3,7hiY7fVxa0LEUeUP4F4ReR,BEP011300114,1
45,Our Past,Hundreds,124,4A,77,-,04:00,28,,Aftermath,2014-03-14,62,5,3,68,0,30,-10,F Minor,4,4Pxz0q57fCylXfTBUdubHI,DEAH11400105,1
46,The Way to There,Au Revoir Simone,91,8A,39,-,06:48,0,,The Bird of Music,2006-01-01,45,0,8,4,0,10,-11,A Minor,3,29cFnbGgw8eN362HZbkuTK,GBGEY0600111,1
47,Debris,"PG Roxette,Roxette,Per Gessle,Helena Josefsson",176,6A,57,-,03:28,31,swedish pop,Pop-Up Dynamo!,2022-10-19,39,25,4,53,0,10,-9,G Minor,3,3sJ8LaQfm2tjGzbrNs2Hhe,SEVWA2100509,1
49,Till We Meet Again - From  A Small Light: Episode 1 ,Danielle Haim,96,3B,25,-,02:28,12,,A Small Light: Episodes 1 & 2 (Songs from the Limited Series),2023-05-05,58,87,0,16,0,10,-16,C♯/D♭ Major,3,5FIFENSJyKtsTX2sqZQFIn,USHR12345827,1
50,Let Go,JJ,115,7B,27,-,03:01,22,,Jj N° 3,2010-03-09,54,82,13,53,0,20,-16,F Major,4,2MsfwY2vH8QYqQQw95ywRe,SEXCH0902803,1
1,All That (feat. Channel Tres),"Emotional Oranges,Channel Tres",110,3A,72,2022-03-06,03:05,0,"indie r&b, hip house",All That (feat. Channel Tres),2020-10-14,92,4,6,86,10,10,-6,A#/B♭ Minor,4,1rDRBVSqKgs3K9HiX5OTrL,USUM72018913,1
2,Don't Know You,Heize,105,9A,56,2022-03-06,03:09,54,"k-ballad, k-pop","/// (You, Clouds, Rain)",2017-06-26,70,21,0,47,20,40,-6,E Minor,4,1Zv6zo71iDXH07Lin7hxMg,KRA491601217,1
3,Jam & Butterfly,"DPR LIVE,Crush,eaJ",148,11A,77,2022-03-06,03:28,52,"k-rap, k-pop, k-ballad, ",Jam & Butterfly,2020-11-27,82,17,0,66,10,0,-5,F#/G♭ Minor,4,5rZkRaL4AjykFgw49KULyo,QMFME2064919,1
5,Freaky,Tory Lanez,105,4B,56,2022-03-06,02:53,52,,LoVE me NOw (ReLoAdeD),2018-10-26,97,0,0,36,0,10,-6,G#/A♭ Major,4,7EAaSaj1OgZgMX5yZyFXFC,USUM71904089,2
6,Dancing in My Room,347aidan,120,1A,41,2022-03-06,03:00,67,,Dancing in My Room,2020-10-26,98,67,0,76,10,10,-11,G#/A♭ Minor,4,6Pgmqg15yVexuOgtzuxwoX,USQX92004785,1
7,Sriracha,Marteen,153,11A,65,2022-03-06,02:59,40,,Sriracha,2017-07-21,79,4,0,83,10,20,-7,F#/G♭ Minor,4,4UrRKoDxouwUoFtdW3TteR,USWB11701232,1
